SMOTE,CTGAN,TVAE,mean,std
0.15,0.4,0.1,13.9556,5.8981
0.15,0.3,0.3,13.9636,4.577
0.15,0.1,0.2,14.1145,6.3814
0.1,0.1,0.2,14.1244,10.5745
0.15,0.1,0.0,14.181,5.7687
0.15,0.2,0.3,14.2888,5.5186
0.15,0.3,0.2,14.4936,5.3423
0.15,0.1,0.1,14.503,6.0327
0.15,0.2,0.4,14.528,5.4085
0.15,0.3,0.1,14.6573,6.3356
0.15,0.0,0.1,14.6666,6.311
0.15,0.0,0.0,14.6683,6.6222
0.15,0.2,0.5,14.9986,5.9866
0.15,0.2,0.0,15.2908,6.441
0.15,0.4,0.0,15.4933,6.5461
0.15,0.3,0.0,15.9126,6.2008
0.15,0.5,0.0,15.9435,6.0908
0.2,0.0,0.2,16.4742,5.8238
0.2,0.1,0.3,16.6978,6.8072
0.2,0.2,0.4,16.7144,6.8172
0.2,0.2,0.2,16.8721,7.5297
0.2,0.1,0.4,16.8834,6.7147
0.2,0.3,0.5,16.9018,7.104
0.2,0.2,0.3,16.9778,6.8164
0.2,0.1,0.1,17.0175,7.2658
0.2,0.2,0.1,17.0188,7.2838
0.2,0.3,0.4,17.0697,7.1023
0.2,0.0,0.4,17.0939,6.3974
0.2,0.1,0.5,17.0956,6.9677
0.2,0.0,0.3,17.1174,5.657
0.2,0.1,0.2,17.1583,7.3046
0.2,0.3,0.3,17.2231,6.6663
0.2,0.0,0.5,17.259,7.7727
0.2,0.0,0.0,17.3663,7.5442
0.2,0.2,0.5,17.4299,6.5326
0.2,0.3,0.2,17.5919,7.6683
0.2,0.5,0.4,17.6419,7.1325
0.2,0.5,0.1,17.781,6.8073
0.2,0.0,0.1,17.7848,8.5856
0.2,0.3,0.1,17.9251,7.8673
0.2,0.5,0.3,18.1133,7.1261
0.2,0.5,0.2,18.2354,5.5895
0.2,0.5,0.5,18.4797,7.4229
0.2,0.4,0.4,19.5448,5.9806
0.2,0.4,0.5,19.6918,5.9587
0.2,0.4,0.3,20.1269,7.1
0.2,0.1,0.0,20.4212,7.5799
0.2,0.2,0.0,22.1902,7.6011
0.2,0.3,0.0,22.6634,7.8711
0.2,0.4,0.0,23.4525,11.4412
0.2,0.4,0.1,24.5589,12.3169
0.2,0.5,0.0,24.9166,6.5595
0.2,0.4,0.2,25.0773,9.0674
0.3,0.4,0.5,26.9085,6.3234
0.3,0.5,0.1,27.0117,6.7266
0.3,0.4,0.4,27.383,5.4276
0.3,0.5,0.2,27.5027,6.4532
0.3,0.4,0.3,27.564,7.0349
0.3,0.5,0.4,27.8387,7.8956
0.3,0.4,0.2,27.8603,7.3953
0.3,0.4,0.1,28.0962,7.0816
0.3,0.5,0.3,28.4938,6.8203
0.3,0.2,0.2,28.5501,7.6489
0.3,0.0,0.2,28.7911,9.0099
0.3,0.2,0.3,29.1592,6.8216
0.3,0.5,0.5,29.4258,6.7223
0.3,0.0,0.0,29.4555,3.7422
0.3,0.2,0.4,29.9407,6.1481
0.3,0.3,0.5,30.2823,6.7903
0.3,0.1,0.3,30.2839,8.3381
0.3,0.0,0.5,30.3809,10.5325
0.3,0.1,0.5,30.5212,8.3216
0.3,0.1,0.1,30.5718,8.9063
0.3,0.1,0.4,30.6454,10.3863
0.3,0.0,0.3,30.7012,9.3244
0.3,0.2,0.1,30.8378,8.191
0.3,0.0,0.4,30.9326,8.1223
0.3,0.3,0.3,31.3478,3.9972
0.3,0.3,0.2,31.378,5.5049
0.3,0.3,0.4,31.4085,5.9359
0.3,0.1,0.2,31.5621,9.5144
0.3,0.3,0.1,32.2216,4.7965
0.3,0.2,0.5,32.3955,7.587
0.3,0.0,0.1,32.7497,5.988
0.3,0.5,0.0,34.4764,8.5388
0.3,0.1,0.0,34.7935,11.4299
0.3,0.4,0.0,36.0372,8.5527
0.3,0.2,0.0,36.9799,11.0097
0.3,0.3,0.0,37.3964,8.2627
0.4,0.5,0.4,38.9819,9.2359
0.4,0.5,0.5,38.9859,7.5271
0.4,0.4,0.4,39.0094,9.9366
0.4,0.4,0.5,39.0098,11.6548
0.4,0.5,0.1,39.1131,7.0804
0.4,0.2,0.2,39.4678,7.8356
0.4,0.5,0.3,39.5368,8.8587
0.4,0.4,0.3,39.7826,9.6507
0.4,0.2,0.3,39.8766,9.0592
0.4,0.4,0.1,39.9158,9.8056
0.4,0.3,0.3,39.9295,9.914
0.4,0.5,0.2,40.1003,7.9522
0.4,0.4,0.2,40.185,8.8248
0.4,0.3,0.5,40.3469,8.801
0.5,0.2,0.2,40.4698,14.0087
0.4,0.2,0.5,40.5323,9.009
0.4,0.1,0.4,40.5401,6.7644
0.4,0.3,0.4,40.5486,9.2354
0.4,0.2,0.4,40.5887,7.309
0.5,0.3,0.1,40.789,14.5649
0.4,0.3,0.1,40.822,8.4857
0.4,0.1,0.1,40.8722,8.484
0.5,0.2,0.1,41.1007,15.005
0.5,0.3,0.5,41.2308,14.6498
0.4,0.2,0.1,41.2681,8.4013
0.4,0.3,0.2,41.4406,10.3003
0.4,0.1,0.2,41.67,6.1824
0.4,0.0,0.5,41.9274,6.6773
0.4,0.1,0.3,41.9361,6.2609
0.4,0.1,0.5,42.141,6.1059
0.5,0.2,0.5,42.2958,13.4789
0.5,0.2,0.4,42.3981,14.3308
0.5,0.2,0.3,42.5086,14.521
0.5,0.3,0.2,42.7019,15.2379
0.5,0.3,0.4,43.0138,15.7595
0.5,0.4,0.1,43.132,14.8029
0.5,0.4,0.5,43.2165,14.2522
0.4,0.0,0.0,43.2255,7.3769
0.5,0.4,0.4,43.3683,14.7365
0.5,0.4,0.3,43.3876,13.9446
0.5,0.0,0.4,43.3883,9.8982
0.4,0.0,0.3,43.4453,8.12
0.4,0.0,0.4,44.1148,6.6914
0.5,0.4,0.2,44.161,15.7845
0.5,0.3,0.3,44.1755,15.6165
0.5,0.5,0.2,44.2142,17.5769
0.5,0.5,0.4,44.2825,17.6598
0.5,0.5,0.3,44.4814,16.5348
0.4,0.0,0.2,44.7028,5.3293
0.5,0.1,0.2,44.9329,12.4157
0.5,0.0,0.5,45.2502,8.5609
0.5,0.0,0.1,45.6452,10.7551
0.5,0.5,0.1,45.7811,18.1837
0.5,0.1,0.1,45.8203,12.9344
0.5,0.5,0.5,45.898,15.7834
0.5,0.0,0.2,46.2636,8.5805
0.5,0.0,0.3,46.2782,10.3502
0.5,0.1,0.5,46.3041,11.8695
0.4,0.4,0.0,46.3692,11.6095
0.4,0.1,0.0,46.4051,9.7254
0.5,0.1,0.3,46.7064,14.9392
0.5,0.0,0.0,47.1159,9.5015
0.4,0.2,0.0,48.8234,13.0192
0.5,0.1,0.4,48.8652,12.881
0.4,0.3,0.0,49.0828,12.1567
0.4,0.5,0.0,49.084,13.6741
0.4,0.0,0.1,49.3996,7.8726
0.5,0.2,0.0,49.6837,17.7227
0.5,0.3,0.0,50.3894,16.2194
0.5,0.1,0.0,50.9424,11.7388
0.5,0.4,0.0,53.3697,18.1583
0.5,0.5,0.0,54.9245,19.5351
