SMOTE,CTGAN,TVAE,mean,std
0.5,0.4,0.5,0.739,0.0108
0.5,0.1,0.5,0.7391,0.0093
0.5,0.0,0.5,0.7395,0.0085
0.5,0.1,0.4,0.7399,0.0103
0.5,0.3,0.5,0.7406,0.0098
0.5,0.5,0.5,0.7414,0.0117
0.5,0.0,0.4,0.7416,0.0116
0.5,0.3,0.4,0.7426,0.0121
0.5,0.5,0.4,0.7428,0.0088
0.5,0.2,0.5,0.7433,0.0094
0.5,0.4,0.4,0.7434,0.0119
0.5,0.0,0.3,0.7443,0.011
0.5,0.1,0.3,0.7445,0.01
0.5,0.3,0.3,0.7459,0.0099
0.5,0.2,0.3,0.7459,0.0119
0.5,0.5,0.3,0.7464,0.012
0.5,0.2,0.4,0.7465,0.0103
0.5,0.4,0.3,0.7467,0.0108
0.5,0.0,0.2,0.7483,0.0131
0.5,0.5,0.2,0.7486,0.0112
0.5,0.1,0.2,0.7488,0.0123
0.5,0.4,0.2,0.7496,0.0134
0.5,0.3,0.2,0.75,0.0132
0.5,0.5,0.0,0.7516,0.0084
0.5,0.2,0.2,0.7519,0.0115
0.5,0.4,0.0,0.7527,0.0095
0.5,0.1,0.1,0.7536,0.013
0.5,0.1,0.0,0.7539,0.0132
0.5,0.0,0.1,0.7541,0.0118
0.5,0.2,0.0,0.7548,0.0119
0.5,0.3,0.1,0.7557,0.013
0.5,0.5,0.1,0.756,0.0117
0.5,0.3,0.0,0.7561,0.0117
0.5,0.4,0.1,0.7575,0.012
0.5,0.2,0.1,0.7578,0.0123
0.4,0.4,0.5,0.7619,0.0123
0.4,0.1,0.5,0.762,0.0115
0.4,0.1,0.4,0.7633,0.011
0.4,0.0,0.4,0.7633,0.0112
0.4,0.3,0.5,0.7645,0.0124
0.4,0.0,0.5,0.7648,0.0101
0.4,0.5,0.5,0.7652,0.01
0.4,0.4,0.4,0.7663,0.0137
0.4,0.2,0.5,0.7668,0.0129
0.4,0.5,0.4,0.7676,0.0125
0.4,0.3,0.4,0.7678,0.0127
0.4,0.5,0.3,0.7683,0.0116
0.4,0.1,0.3,0.7686,0.0117
0.4,0.4,0.3,0.7689,0.0114
0.4,0.3,0.3,0.7689,0.0136
0.4,0.2,0.3,0.769,0.0111
0.5,0.0,0.0,0.7692,0.0118
0.4,0.2,0.4,0.7695,0.0119
0.4,0.0,0.3,0.7706,0.0138
0.4,0.5,0.2,0.7706,0.0126
0.4,0.0,0.2,0.7712,0.0128
0.4,0.1,0.2,0.7714,0.0123
0.4,0.4,0.2,0.7715,0.0127
0.4,0.3,0.2,0.7718,0.0141
0.4,0.2,0.2,0.7742,0.0115
0.4,0.1,0.1,0.7748,0.0125
0.4,0.0,0.1,0.7751,0.0133
0.4,0.5,0.1,0.7759,0.0111
0.4,0.4,0.0,0.7764,0.0113
0.4,0.3,0.1,0.7768,0.0131
0.4,0.3,0.0,0.777,0.0116
