SMOTE,CTGAN,TVAE,mean,std
0.2,0.0,0.2,0.8126,0.0145
0.2,0.3,0.2,0.8137,0.0121
0.2,0.4,0.2,0.8137,0.0131
0.2,0.5,0.2,0.814,0.0109
0.2,0.2,0.2,0.8141,0.0129
0.2,0.1,0.1,0.8162,0.013
0.2,0.0,0.1,0.8165,0.013
0.2,0.5,0.0,0.8174,0.0083
0.2,0.3,0.1,0.818,0.0153
0.2,0.5,0.1,0.8187,0.0128
0.2,0.3,0.0,0.8189,0.0091
0.2,0.4,0.0,0.8205,0.0099
0.2,0.2,0.1,0.8208,0.0141
0.2,0.2,0.0,0.8213,0.013
0.2,0.4,0.1,0.8215,0.0103
0.2,0.1,0.0,0.8238,0.01
0.1,0.4,0.5,0.829,0.0128
0.1,0.3,0.5,0.8295,0.01
0.1,0.1,0.5,0.8309,0.0124
0.1,0.2,0.5,0.8319,0.0107
0.1,0.0,0.5,0.8321,0.01
0.1,0.0,0.4,0.833,0.008
0.1,0.1,0.4,0.8335,0.0113
0.1,0.5,0.5,0.8337,0.009
0.1,0.3,0.4,0.834,0.0156
0.2,0.0,0.0,0.835,0.0116
0.1,0.3,0.3,0.8353,0.0127
0.1,0.4,0.4,0.8357,0.0144
0.1,0.0,0.3,0.8359,0.0131
0.1,0.5,0.4,0.8363,0.0115
0.1,0.1,0.3,0.8371,0.0118
0.1,0.2,0.4,0.8372,0.0101
0.1,0.2,0.3,0.8374,0.0103
0.1,0.4,0.3,0.8386,0.0103
0.1,0.1,0.2,0.8386,0.0119
0.1,0.5,0.3,0.8396,0.0122
0.1,0.4,0.2,0.8401,0.0117
0.1,0.0,0.2,0.8408,0.0111
0.1,0.5,0.2,0.8409,0.0115
0.1,0.3,0.2,0.8414,0.0106
0.1,0.2,0.2,0.8438,0.0099
0.1,0.0,0.1,0.845,0.0117
0.1,0.4,0.0,0.8458,0.0104
0.1,0.5,0.1,0.8463,0.0081
0.1,0.3,0.0,0.8466,0.0109
0.1,0.5,0.0,0.8467,0.0078
0.1,0.1,0.1,0.8471,0.0119
0.1,0.3,0.1,0.8475,0.0095
0.1,0.2,0.0,0.848,0.0114
0.1,0.1,0.0,0.8482,0.0091
0.1,0.4,0.1,0.8486,0.0137
0.1,0.2,0.1,0.849,0.0082
0.0,0.2,0.5,0.8551,0.0066
0.0,0.3,0.5,0.8557,0.0062
0.0,0.1,0.5,0.8557,0.005
0.0,0.5,0.5,0.8562,0.0077
0.0,0.4,0.5,0.8563,0.006
0.0,0.0,0.5,0.8564,0.0058
0.0,0.1,0.4,0.8594,0.0079
0.0,0.5,0.4,0.8594,0.0082
0.0,0.4,0.4,0.8595,0.0068
0.1,0.0,0.0,0.8597,0.0068
0.0,0.3,0.4,0.8612,0.0064
0.0,0.1,0.3,0.8614,0.0053
0.0,0.2,0.3,0.8615,0.0056
0.0,0.0,0.4,0.8617,0.0054
0.0,0.2,0.4,0.8632,0.0083
0.0,0.5,0.3,0.8634,0.0071
0.0,0.0,0.3,0.8634,0.0056
0.0,0.3,0.3,0.8642,0.0069
0.0,0.1,0.2,0.8647,0.0071
0.0,0.4,0.3,0.8651,0.0056
0.0,0.3,0.2,0.8657,0.0082
0.0,0.5,0.2,0.8667,0.0061
0.0,0.5,0.0,0.8677,0.0069
0.0,0.4,0.2,0.8686,0.0048
0.0,0.0,0.2,0.8687,0.006
0.0,0.2,0.2,0.8691,0.0049
0.0,0.4,0.0,0.8704,0.0058
0.0,0.5,0.1,0.8712,0.0069
0.0,0.1,0.1,0.8716,0.0063
0.0,0.2,0.1,0.8726,0.0046
0.0,0.3,0.0,0.8728,0.007
0.0,0.0,0.1,0.8746,0.0062
0.0,0.4,0.1,0.8747,0.0062
0.0,0.3,0.1,0.8748,0.0062
0.0,0.2,0.0,0.875,0.0061
0.0,0.1,0.0,0.8794,0.005
0.0,0.0,0.0,0.8813,0.005
