SMOTE,CTGAN,TVAE,mean,std
0.0,0.2,0.4,0.622,0.0218
0.1,0.0,0.3,0.6235,0.0126
0.1,0.0,0.4,0.6282,0.0137
0.0,0.2,0.5,0.63,0.0256
0.0,0.3,0.5,0.6302,0.032
0.0,0.5,0.5,0.6302,0.0323
0.1,0.0,0.1,0.6364,0.0195
0.0,0.5,0.3,0.6386,0.0104
0.1,0.0,0.2,0.6398,0.0045
0.0,0.0,0.5,0.6402,0.03
0.0,0.4,0.5,0.6404,0.0311
0.0,0.1,0.3,0.644,0.0358
0.0,0.0,0.3,0.6445,0.0241
0.0,0.0,0.2,0.6469,0.0224
0.0,0.5,0.4,0.6478,0.0128
0.0,0.0,0.4,0.6479,0.0304
0.0,0.1,0.5,0.65,0.043
0.0,0.4,0.4,0.6517,0.0192
0.0,0.1,0.2,0.6537,0.0367
0.0,0.2,0.2,0.6554,0.0362
0.0,0.4,0.1,0.6559,0.0204
0.1,0.0,0.0,0.6572,0.0267
0.0,0.5,0.2,0.6576,0.0312
0.0,0.3,0.3,0.6611,0.0205
0.0,0.3,0.4,0.6614,0.0246
0.0,0.4,0.2,0.6631,0.0333
0.0,0.3,0.1,0.6654,0.0252
0.0,0.5,0.1,0.6663,0.0315
0.0,0.0,0.1,0.6717,0.0182
0.0,0.2,0.3,0.6719,0.0249
0.0,0.5,0.0,0.6743,0.0292
0.0,0.3,0.0,0.6748,0.0101
0.0,0.1,0.4,0.6752,0.0236
0.0,0.4,0.0,0.6777,0.0225
0.0,0.3,0.2,0.6789,0.0432
0.0,0.2,0.1,0.6797,0.0155
0.0,0.0,0.0,0.6798,0.0174
0.0,0.1,0.1,0.68,0.0222
0.0,0.2,0.0,0.6835,0.0268
0.0,0.4,0.3,0.6888,0.0323
0.0,0.1,0.0,0.6999,0.0204
