SMOTE,CTGAN,TVAE,mean,std
0.1,0.0,0.4,12.2,0.1588
0.4,0.1,0.3,12.2244,0.2284
0.5,0.2,0.3,12.2414,0.3397
0.4,0.2,0.3,12.2469,0.3201
0.1,0.3,0.4,12.2502,0.3171
0.2,0.5,0.4,12.3257,0.2844
0.1,0.2,0.4,12.3412,0.2657
0.1,0.4,0.4,12.3704,0.2487
0.2,0.1,0.0,12.5005,0.214
0.5,0.1,0.0,12.5305,0.3219
0.2,0.3,0.4,12.5575,0.3449
0.1,0.5,0.5,12.605,0.4243
0.1,0.0,0.5,12.6098,0.2514
0.3,0.1,0.0,12.6347,0.3417
0.1,0.1,0.5,12.6398,0.2624
0.1,0.2,0.5,12.6633,0.3522
0.3,0.5,0.4,12.6902,0.3286
0.2,0.1,0.4,12.6941,0.2862
0.4,0.1,0.0,12.7077,0.2735
0.1,0.4,0.5,12.7159,0.3838
0.2,0.4,0.4,12.7167,0.3244
0.4,0.5,0.4,12.7303,0.3349
0.1,0.3,0.5,12.7383,0.3677
0.2,0.2,0.4,12.7683,0.3556
0.3,0.3,0.4,12.7837,0.3355
0.2,0.0,0.4,12.7847,0.3066
0.3,0.4,0.4,12.8104,0.3357
0.4,0.3,0.4,12.8515,0.3108
0.3,0.0,0.4,12.8524,0.303
0.0,0.2,0.0,12.8679,0.2255
0.3,0.1,0.4,12.8702,0.3905
0.5,0.5,0.4,12.8788,0.3499
0.3,0.2,0.4,12.8971,0.3083
0.5,0.4,0.4,12.9122,0.4166
0.2,0.5,0.5,12.9383,0.2994
0.5,0.0,0.4,12.9692,0.4932
0.5,0.1,0.4,13.0229,0.4621
0.4,0.4,0.4,13.0402,0.2572
0.2,0.4,0.5,13.0452,0.3356
0.4,0.2,0.4,13.0834,0.2916
0.4,0.1,0.4,13.0977,0.2131
0.5,0.3,0.4,13.1021,0.4685
0.2,0.0,0.5,13.1054,0.3492
0.4,0.0,0.4,13.1099,0.3211
0.5,0.2,0.4,13.1256,0.3946
0.2,0.1,0.5,13.1284,0.372
0.2,0.3,0.5,13.1509,0.2453
0.3,0.5,0.5,13.2216,0.4093
0.2,0.2,0.5,13.2532,0.3584
0.3,0.1,0.5,13.3535,0.4282
0.3,0.4,0.5,13.3812,0.3052
0.3,0.0,0.5,13.3919,0.3634
0.4,0.5,0.5,13.4117,0.2931
0.3,0.2,0.5,13.4423,0.3499
0.3,0.3,0.5,13.4598,0.2431
0.5,0.5,0.5,13.4624,0.4661
0.5,0.0,0.5,13.4871,0.4
0.4,0.4,0.5,13.5156,0.2911
0.4,0.2,0.5,13.5244,0.2656
0.4,0.0,0.5,13.5322,0.2666
0.5,0.4,0.5,13.5425,0.3384
0.4,0.1,0.5,13.5689,0.3917
0.4,0.3,0.5,13.6478,0.3276
0.5,0.2,0.5,13.6523,0.323
0.5,0.1,0.5,13.7176,0.2792
0.5,0.3,0.5,13.7365,0.263
