SMOTE,CTGAN,TVAE,mean,std
0.5,0.2,0.4,0.6596,0.0068
0.5,0.4,0.5,0.66,0.0094
0.5,0.1,0.5,0.6603,0.0079
0.5,0.0,0.5,0.6607,0.0097
0.5,0.5,0.4,0.6607,0.0109
0.5,0.2,0.5,0.6608,0.0084
0.5,0.5,0.5,0.6611,0.006
0.5,0.1,0.4,0.6615,0.0087
0.5,0.3,0.5,0.6617,0.0077
0.5,0.0,0.3,0.6635,0.0075
0.5,0.0,0.4,0.6636,0.0086
0.5,0.3,0.4,0.6637,0.0059
0.5,0.2,0.3,0.6647,0.0053
0.5,0.3,0.2,0.6647,0.0105
0.5,0.1,0.3,0.6658,0.0068
0.5,0.4,0.3,0.666,0.0081
0.5,0.5,0.3,0.6661,0.0079
0.5,0.4,0.4,0.6663,0.0062
0.5,0.4,0.2,0.6684,0.0101
0.5,0.3,0.3,0.6698,0.0077
0.5,0.2,0.2,0.6698,0.0034
0.5,0.5,0.2,0.6705,0.0093
0.5,0.5,0.1,0.6708,0.0037
0.5,0.1,0.2,0.6715,0.0072
0.5,0.5,0.0,0.6718,0.0067
0.5,0.1,0.1,0.6719,0.0078
0.5,0.0,0.2,0.6721,0.0061
0.5,0.3,0.1,0.674,0.0029
0.5,0.2,0.1,0.6742,0.0049
0.5,0.3,0.0,0.6758,0.0087
0.5,0.4,0.0,0.6763,0.0071
0.5,0.0,0.1,0.6765,0.0067
0.5,0.4,0.1,0.6779,0.006
0.5,0.2,0.0,0.6794,0.0061
0.4,0.0,0.5,0.6803,0.0102
0.4,0.2,0.5,0.681,0.0118
0.4,0.5,0.5,0.6812,0.0082
0.4,0.2,0.4,0.6818,0.0103
0.4,0.3,0.4,0.6819,0.0111
0.4,0.5,0.3,0.6822,0.0105
0.4,0.1,0.5,0.6827,0.0115
0.4,0.3,0.5,0.6827,0.0104
0.4,0.3,0.3,0.6828,0.0075
0.4,0.5,0.4,0.6829,0.0065
0.5,0.1,0.0,0.683,0.0069
0.4,0.4,0.5,0.6839,0.0101
0.4,0.4,0.4,0.684,0.0053
0.4,0.1,0.4,0.6845,0.0095
0.4,0.0,0.4,0.6852,0.0096
