SMOTE,CTGAN,TVAE,mean,std
0.2,0.3,0.2,0.8519,0.0056
0.2,0.4,0.2,0.8521,0.0054
0.2,0.5,0.0,0.8527,0.0045
0.2,0.0,0.2,0.8534,0.0046
0.2,0.2,0.2,0.8534,0.0061
0.2,0.1,0.2,0.8534,0.0052
0.2,0.0,0.1,0.8542,0.0049
0.2,0.4,0.0,0.8543,0.0054
0.2,0.4,0.1,0.8548,0.005
0.2,0.2,0.1,0.855,0.0045
0.2,0.1,0.1,0.8551,0.0045
0.2,0.5,0.1,0.8552,0.005
0.2,0.2,0.0,0.8555,0.004
0.2,0.3,0.1,0.8555,0.004
0.2,0.3,0.0,0.8558,0.0042
0.2,0.1,0.0,0.8562,0.0038
0.2,0.0,0.0,0.8656,0.0096
0.1,0.1,0.5,0.8703,0.0065
0.1,0.0,0.5,0.8705,0.008
0.1,0.2,0.5,0.8706,0.0067
0.1,0.4,0.5,0.8706,0.0064
0.1,0.5,0.5,0.8709,0.0068
0.1,0.3,0.5,0.871,0.0067
0.1,0.2,0.4,0.8711,0.0067
0.1,0.1,0.4,0.8714,0.0078
0.1,0.3,0.4,0.872,0.0068
0.1,0.0,0.4,0.8722,0.006
0.1,0.5,0.4,0.8723,0.0074
0.1,0.4,0.4,0.8725,0.0064
0.1,0.1,0.3,0.8733,0.0064
0.1,0.3,0.3,0.8733,0.0069
0.1,0.0,0.3,0.8736,0.0058
0.1,0.2,0.3,0.8737,0.0083
0.1,0.4,0.3,0.8739,0.0056
0.1,0.5,0.3,0.8744,0.007
0.1,0.3,0.2,0.8756,0.0066
0.1,0.1,0.2,0.8762,0.0072
0.1,0.0,0.2,0.8764,0.0062
0.1,0.2,0.2,0.8765,0.0062
0.1,0.4,0.2,0.8766,0.0068
0.1,0.5,0.2,0.8767,0.0061
0.1,0.5,0.0,0.8768,0.006
0.1,0.4,0.0,0.8776,0.0062
0.1,0.5,0.1,0.8779,0.0063
0.1,0.3,0.1,0.878,0.0058
0.1,0.0,0.1,0.8782,0.0064
0.1,0.4,0.1,0.8783,0.0072
0.1,0.2,0.1,0.8784,0.0071
0.1,0.3,0.0,0.8786,0.0053
0.1,0.1,0.1,0.8787,0.0057
0.1,0.1,0.0,0.8793,0.0058
0.1,0.2,0.0,0.8795,0.0052
0.1,0.0,0.0,0.8875,0.0103
0.0,0.1,0.5,0.8931,0.0045
0.0,0.2,0.5,0.8934,0.0046
0.0,0.4,0.5,0.8936,0.0046
0.0,0.0,0.5,0.8936,0.0054
0.0,0.3,0.5,0.894,0.0039
0.0,0.5,0.5,0.8942,0.0043
0.0,0.1,0.4,0.8943,0.0045
0.0,0.2,0.4,0.8945,0.0041
0.0,0.0,0.4,0.8946,0.0047
0.0,0.4,0.4,0.895,0.0039
0.0,0.3,0.4,0.8951,0.0037
0.0,0.5,0.4,0.8952,0.0042
0.0,0.5,0.3,0.8955,0.0037
0.0,0.4,0.3,0.896,0.0053
0.0,0.0,0.3,0.896,0.0043
0.0,0.1,0.3,0.8962,0.0041
0.0,0.2,0.3,0.8962,0.004
0.0,0.3,0.3,0.8966,0.0046
0.0,0.1,0.2,0.8975,0.004
0.0,0.2,0.2,0.8978,0.004
0.0,0.3,0.2,0.898,0.0043
0.0,0.4,0.2,0.898,0.0045
0.0,0.0,0.2,0.898,0.0038
0.0,0.5,0.2,0.8984,0.0037
0.0,0.5,0.0,0.8985,0.0056
0.0,0.0,0.1,0.8993,0.005
0.0,0.4,0.0,0.8995,0.005
0.0,0.3,0.1,0.8997,0.0041
0.0,0.5,0.1,0.9,0.0053
0.0,0.4,0.1,0.9,0.0035
0.0,0.3,0.0,0.9001,0.0046
0.0,0.1,0.0,0.9001,0.0044
0.0,0.1,0.1,0.9006,0.0046
0.0,0.2,0.1,0.9009,0.0049
0.0,0.2,0.0,0.9012,0.0041
0.0,0.0,0.0,0.9015,0.0042
