SMOTE,CTGAN,TVAE,mean,std
0.0,0.0,0.5,0.7487,0.0379
0.0,0.5,0.5,0.7572,0.0198
0.0,0.2,0.4,0.765,0.0352
0.0,0.4,0.0,0.7653,0.028
0.0,0.4,0.2,0.7689,0.0299
0.0,0.3,0.0,0.7726,0.0265
0.0,0.2,0.0,0.7758,0.0196
0.0,0.0,0.3,0.7773,0.0252
0.0,0.4,0.4,0.7777,0.0127
0.0,0.1,0.5,0.7802,0.0428
0.0,0.3,0.4,0.7805,0.0106
0.0,0.4,0.5,0.7823,0.027
0.0,0.0,0.4,0.7843,0.0103
0.0,0.1,0.1,0.7845,0.0467
0.0,0.2,0.5,0.7847,0.033
0.0,0.3,0.2,0.7848,0.0222
0.0,0.4,0.3,0.7864,0.0274
0.0,0.4,0.1,0.7867,0.028
0.0,0.1,0.0,0.7869,0.0315
0.0,0.5,0.0,0.7881,0.0436
0.0,0.0,0.2,0.7883,0.0195
0.0,0.3,0.5,0.789,0.0158
0.0,0.2,0.2,0.7916,0.0389
0.0,0.1,0.4,0.7931,0.0296
0.1,0.0,0.0,0.7936,0.015
0.0,0.3,0.3,0.7967,0.0269
0.0,0.3,0.1,0.7976,0.0303
0.0,0.5,0.4,0.8,0.0103
0.0,0.1,0.3,0.8005,0.0221
0.0,0.5,0.3,0.8024,0.0252
0.0,0.5,0.2,0.8032,0.0147
0.0,0.2,0.1,0.8042,0.0303
0.0,0.1,0.2,0.8077,0.0125
0.0,0.5,0.1,0.8103,0.0047
0.0,0.2,0.3,0.8139,0.0151
0.0,0.0,0.1,0.8197,0.0239
0.0,0.0,0.0,0.8271,0.0179
