SMOTE,CTGAN,TVAE,mean,std
0.3,0.4,0.1,0.5784,0.0062
0.2,0.4,0.3,0.5788,0.0034
0.1,0.1,0.4,0.5792,0.0071
0.3,0.5,0.1,0.5812,0.0051
0.1,0.2,0.4,0.5812,0.0047
0.3,0.2,0.1,0.5814,0.0044
0.3,0.0,0.1,0.582,0.0072
0.1,0.3,0.4,0.5821,0.0079
0.3,0.0,0.0,0.5825,0.0113
0.2,0.1,0.2,0.5829,0.005
0.0,0.3,0.5,0.5834,0.0104
0.1,0.5,0.4,0.5835,0.0062
0.1,0.0,0.4,0.5837,0.0172
0.2,0.3,0.2,0.5841,0.0091
0.2,0.2,0.2,0.5844,0.0063
0.2,0.0,0.2,0.5845,0.0057
0.1,0.3,0.3,0.5847,0.0087
0.2,0.5,0.1,0.5848,0.0065
0.2,0.1,0.1,0.585,0.0104
0.0,0.1,0.5,0.5851,0.0043
0.2,0.5,0.2,0.5852,0.0047
0.3,0.1,0.0,0.5852,0.0098
0.1,0.0,0.3,0.5854,0.0122
0.1,0.4,0.4,0.5854,0.0071
0.2,0.4,0.1,0.5874,0.0075
0.1,0.5,0.3,0.5877,0.0065
0.2,0.3,0.1,0.5885,0.0086
0.2,0.3,0.0,0.5885,0.0054
0.2,0.4,0.2,0.5888,0.0078
0.2,0.0,0.1,0.5889,0.0111
0.1,0.2,0.2,0.589,0.0054
0.2,0.2,0.1,0.5894,0.0075
0.0,0.2,0.4,0.59,0.0069
0.0,0.2,0.5,0.5906,0.0064
0.1,0.1,0.2,0.591,0.0083
0.1,0.4,0.3,0.5911,0.0119
0.2,0.2,0.0,0.5916,0.0037
0.0,0.0,0.5,0.5916,0.0076
0.0,0.5,0.5,0.5916,0.0103
0.1,0.1,0.3,0.5916,0.0101
0.0,0.5,0.0,0.5918,0.0051
0.1,0.2,0.3,0.5919,0.0032
0.1,0.5,0.0,0.592,0.0034
0.0,0.4,0.0,0.5922,0.005
0.0,0.4,0.5,0.5922,0.0089
0.1,0.5,0.2,0.5925,0.0089
0.0,0.4,0.4,0.5927,0.0096
0.0,0.0,0.4,0.5928,0.0096
0.0,0.3,0.4,0.593,0.0055
0.1,0.2,0.1,0.5935,0.0092
0.1,0.3,0.2,0.5939,0.0111
0.2,0.1,0.0,0.5941,0.0119
0.0,0.0,0.3,0.5942,0.0096
0.1,0.0,0.2,0.5942,0.0068
0.0,0.5,0.4,0.5946,0.0047
0.1,0.4,0.0,0.595,0.0103
0.0,0.1,0.4,0.5953,0.0074
0.0,0.4,0.3,0.5961,0.0065
0.1,0.3,0.0,0.6003,0.0101
0.2,0.0,0.0,0.6003,0.0116
0.1,0.0,0.1,0.6003,0.0044
0.0,0.0,0.2,0.6015,0.0048
0.1,0.4,0.2,0.6019,0.0072
0.1,0.4,0.1,0.602,0.0068
0.0,0.1,0.2,0.6021,0.0066
0.0,0.4,0.2,0.6023,0.0072
0.1,0.2,0.0,0.6027,0.0107
0.0,0.3,0.3,0.603,0.0054
0.0,0.2,0.2,0.6031,0.0127
0.0,0.4,0.1,0.604,0.0079
0.0,0.3,0.0,0.6047,0.0078
0.1,0.1,0.1,0.6049,0.0088
0.1,0.3,0.1,0.605,0.0068
0.0,0.3,0.2,0.6054,0.0102
0.0,0.1,0.3,0.6055,0.008
0.0,0.2,0.3,0.6058,0.0062
0.0,0.5,0.3,0.6073,0.0094
0.1,0.5,0.1,0.6074,0.005
0.0,0.5,0.2,0.6098,0.0155
0.1,0.0,0.0,0.6106,0.0129
0.0,0.2,0.1,0.6116,0.0101
0.0,0.0,0.1,0.6118,0.0087
0.0,0.3,0.1,0.6119,0.0061
0.0,0.2,0.0,0.6131,0.0136
0.0,0.1,0.1,0.614,0.0105
0.1,0.1,0.0,0.6142,0.0124
0.0,0.1,0.0,0.6157,0.0044
0.0,0.5,0.1,0.617,0.004
0.0,0.0,0.0,0.6247,0.0116
