SMOTE,CTGAN,TVAE,mean,std
0.5,0.4,0.5,0.6503,0.0124
0.5,0.5,0.5,0.6524,0.0106
0.5,0.3,0.5,0.6528,0.0146
0.5,0.2,0.5,0.6536,0.0088
0.5,0.1,0.5,0.6544,0.0124
0.5,0.0,0.5,0.6544,0.0128
0.5,0.5,0.4,0.6545,0.0107
0.5,0.3,0.4,0.6563,0.0128
0.5,0.1,0.4,0.6564,0.0132
0.5,0.4,0.4,0.6569,0.0111
0.5,0.2,0.4,0.6575,0.0106
0.5,0.0,0.4,0.6604,0.0119
0.5,0.1,0.3,0.6624,0.0113
0.5,0.5,0.3,0.6626,0.0127
0.5,0.0,0.3,0.6629,0.0108
0.5,0.2,0.3,0.6634,0.0112
0.5,0.4,0.3,0.6637,0.0118
0.5,0.3,0.3,0.6643,0.0112
0.5,0.0,0.2,0.6691,0.0096
0.5,0.3,0.2,0.6694,0.0081
0.5,0.4,0.2,0.6694,0.0124
0.5,0.2,0.2,0.6697,0.0095
0.5,0.5,0.2,0.6699,0.0108
0.5,0.1,0.2,0.6707,0.0095
0.4,0.3,0.5,0.6737,0.0117
0.4,0.4,0.5,0.6739,0.0106
0.4,0.5,0.5,0.6742,0.0135
0.4,0.2,0.5,0.6753,0.0132
0.4,0.1,0.5,0.6769,0.0138
0.4,0.3,0.4,0.677,0.0108
0.4,0.0,0.5,0.6771,0.0126
0.5,0.5,0.0,0.6776,0.0051
0.4,0.0,0.4,0.6787,0.0131
0.5,0.5,0.1,0.6791,0.0107
0.4,0.2,0.4,0.6791,0.0125
0.4,0.1,0.4,0.6793,0.0112
0.4,0.5,0.4,0.6795,0.0117
0.5,0.1,0.1,0.6798,0.0101
0.5,0.4,0.0,0.6798,0.0059
0.5,0.0,0.1,0.6801,0.0084
0.4,0.4,0.4,0.6803,0.0127
0.5,0.3,0.1,0.6804,0.0086
0.5,0.4,0.1,0.6807,0.0105
0.5,0.2,0.1,0.6825,0.0092
0.4,0.1,0.3,0.684,0.0116
0.5,0.3,0.0,0.684,0.0043
0.4,0.4,0.3,0.6844,0.0096
0.4,0.2,0.3,0.6849,0.0105
0.4,0.3,0.3,0.6852,0.013
0.4,0.5,0.3,0.6858,0.0105
0.4,0.0,0.3,0.686,0.0127
0.5,0.2,0.0,0.6865,0.0042
0.5,0.1,0.0,0.689,0.0052
0.4,0.0,0.2,0.6912,0.0113
0.4,0.3,0.2,0.6925,0.0078
0.4,0.5,0.2,0.6926,0.0109
0.4,0.1,0.2,0.6926,0.0107
0.4,0.4,0.2,0.6934,0.008
0.4,0.2,0.2,0.6937,0.0101
0.3,0.4,0.5,0.6991,0.0132
0.3,0.5,0.5,0.6995,0.0143
0.3,0.3,0.5,0.7,0.0138
0.3,0.0,0.5,0.7021,0.0131
0.3,0.4,0.4,0.7022,0.0121
0.3,0.1,0.5,0.7023,0.0137
0.3,0.2,0.5,0.7027,0.0139
0.3,0.3,0.4,0.7039,0.0142
0.4,0.3,0.1,0.7043,0.0103
0.4,0.0,0.1,0.7044,0.0089
0.5,0.0,0.0,0.7044,0.0068
0.4,0.4,0.1,0.7047,0.0081
0.4,0.5,0.1,0.7047,0.0086
0.3,0.5,0.4,0.7049,0.0135
0.4,0.5,0.0,0.7058,0.0045
0.3,0.2,0.4,0.7058,0.0146
0.4,0.3,0.0,0.7061,0.0025
0.4,0.1,0.1,0.7063,0.011
0.4,0.2,0.1,0.7064,0.0077
0.4,0.4,0.0,0.7071,0.0036
0.3,0.1,0.4,0.7073,0.015
0.3,0.0,0.4,0.7084,0.0139
0.3,0.4,0.3,0.7109,0.0125
0.3,0.5,0.3,0.7109,0.0142
0.3,0.3,0.3,0.7116,0.0132
0.4,0.2,0.0,0.7117,0.0048
0.3,0.0,0.3,0.7119,0.0123
0.3,0.2,0.3,0.7124,0.0113
0.3,0.1,0.3,0.7125,0.0113
0.4,0.1,0.0,0.7157,0.0048
0.3,0.0,0.2,0.7188,0.0104
0.3,0.5,0.2,0.7191,0.0115
0.3,0.1,0.2,0.7196,0.0117
0.3,0.4,0.2,0.7198,0.0101
0.2,0.4,0.5,0.7198,0.0127
0.3,0.3,0.2,0.7199,0.0114
0.3,0.2,0.2,0.72,0.0138
0.2,0.5,0.5,0.721,0.0162
0.2,0.3,0.5,0.7219,0.0118
0.2,0.0,0.5,0.7227,0.0137
0.2,0.1,0.5,0.7231,0.0157
0.2,0.2,0.5,0.7237,0.0141
0.2,0.3,0.4,0.7239,0.0131
0.2,0.5,0.4,0.7251,0.0141
0.2,0.2,0.4,0.7254,0.0134
0.2,0.1,0.4,0.7256,0.0135
0.2,0.4,0.4,0.7263,0.0112
0.2,0.0,0.4,0.7272,0.0139
0.4,0.0,0.0,0.7272,0.0062
0.3,0.5,0.1,0.7291,0.0101
0.3,0.3,0.1,0.7295,0.0114
0.3,0.1,0.1,0.7296,0.0112
0.2,0.1,0.3,0.7303,0.0136
0.3,0.4,0.1,0.7305,0.0107
0.3,0.5,0.0,0.7312,0.0081
0.2,0.5,0.3,0.7316,0.0133
0.2,0.2,0.3,0.7317,0.0147
0.3,0.2,0.1,0.7317,0.0105
0.2,0.0,0.3,0.732,0.0143
0.3,0.0,0.1,0.7323,0.0121
0.2,0.3,0.3,0.7325,0.0137
0.2,0.4,0.3,0.733,0.0126
0.3,0.4,0.0,0.7338,0.0051
0.3,0.3,0.0,0.7364,0.0073
0.2,0.5,0.2,0.7388,0.0149
0.3,0.2,0.0,0.7389,0.0082
0.2,0.3,0.2,0.7396,0.0129
0.2,0.4,0.2,0.7402,0.0129
0.2,0.1,0.2,0.7403,0.0128
0.2,0.2,0.2,0.7404,0.0133
0.2,0.0,0.2,0.7407,0.0148
0.3,0.1,0.0,0.7418,0.0082
0.1,0.5,0.5,0.7465,0.0132
0.1,0.4,0.5,0.7471,0.0116
0.1,0.3,0.5,0.748,0.012
0.2,0.3,0.1,0.7484,0.0116
0.2,0.5,0.1,0.7487,0.0122
0.1,0.1,0.5,0.749,0.0132
0.2,0.1,0.1,0.7493,0.0134
0.1,0.2,0.5,0.7493,0.0125
0.1,0.0,0.5,0.7495,0.0114
0.2,0.2,0.1,0.7503,0.0118
0.1,0.4,0.4,0.7504,0.0134
0.2,0.0,0.1,0.7505,0.0128
0.1,0.3,0.4,0.7507,0.0119
0.2,0.4,0.1,0.7508,0.0131
0.1,0.1,0.4,0.7512,0.0122
0.3,0.0,0.0,0.7518,0.0051
0.1,0.5,0.4,0.7518,0.0128
0.1,0.2,0.4,0.7524,0.0149
0.2,0.5,0.0,0.7528,0.0088
0.1,0.0,0.4,0.7542,0.0144
0.2,0.4,0.0,0.7542,0.0061
0.2,0.3,0.0,0.756,0.0085
