SMOTE,CTGAN,TVAE,mean,std
0.5,0.0,0.5,0.5234,0.0076
0.4,0.4,0.5,0.525,0.0086
0.5,0.3,0.4,0.5271,0.0082
0.5,0.1,0.3,0.5291,0.0095
0.4,0.3,0.5,0.5326,0.0167
0.4,0.3,0.4,0.5327,0.0111
0.5,0.1,0.5,0.5329,0.0201
0.5,0.2,0.4,0.5329,0.0129
0.4,0.5,0.0,0.534,0.0058
0.5,0.1,0.1,0.5341,0.0113
0.5,0.5,0.2,0.5351,0.0293
0.2,0.4,0.5,0.5351,0.0056
0.5,0.4,0.5,0.5352,0.0113
0.5,0.1,0.2,0.5356,0.012
0.2,0.5,0.0,0.5356,0.012
0.5,0.3,0.5,0.5358,0.0243
0.5,0.3,0.3,0.536,0.012
0.3,0.5,0.0,0.5364,0.0123
0.4,0.1,0.4,0.5375,0.008
0.5,0.2,0.5,0.5377,0.011
0.4,0.0,0.5,0.5378,0.0121
0.1,0.3,0.5,0.538,0.0142
0.5,0.3,0.1,0.538,0.0142
0.5,0.5,0.3,0.5385,0.0177
0.4,0.1,0.5,0.5386,0.0213
0.4,0.2,0.4,0.5389,0.0173
0.5,0.5,0.0,0.5392,0.009
0.3,0.3,0.4,0.5392,0.0132
0.5,0.4,0.3,0.5397,0.0046
0.4,0.4,0.4,0.5402,0.0161
0.5,0.5,0.5,0.5409,0.0151
0.5,0.0,0.2,0.541,0.007
0.4,0.0,0.2,0.541,0.0148
0.3,0.4,0.4,0.5413,0.0157
0.5,0.4,0.4,0.5416,0.0148
0.5,0.2,0.1,0.5418,0.0139
0.3,0.4,0.2,0.542,0.0116
0.5,0.0,0.1,0.5424,0.0165
0.1,0.3,0.4,0.5431,0.0245
0.4,0.5,0.4,0.5434,0.0174
0.4,0.2,0.5,0.5437,0.013
0.2,0.0,0.5,0.5438,0.0131
0.5,0.3,0.0,0.5439,0.0285
0.5,0.2,0.2,0.5441,0.0085
0.5,0.2,0.3,0.5442,0.0177
0.4,0.3,0.2,0.5444,0.0181
0.5,0.5,0.4,0.5444,0.0171
0.3,0.4,0.5,0.5446,0.0139
0.5,0.4,0.2,0.5451,0.0238
0.2,0.4,0.2,0.5456,0.012
0.5,0.1,0.4,0.5456,0.0099
0.4,0.5,0.3,0.5461,0.0105
0.3,0.3,0.3,0.5487,0.0236
0.1,0.5,0.0,0.5488,0.0137
0.3,0.1,0.3,0.5492,0.0227
0.4,0.1,0.3,0.5493,0.0124
0.5,0.2,0.0,0.5494,0.0154
0.5,0.0,0.3,0.5496,0.0216
0.4,0.0,0.4,0.5497,0.0124
0.4,0.4,0.3,0.5499,0.0181
0.1,0.0,0.5,0.55,0.0389
0.5,0.0,0.4,0.5502,0.0214
0.3,0.4,0.1,0.5507,0.0181
0.4,0.4,0.2,0.5509,0.019
0.1,0.4,0.5,0.551,0.0357
0.4,0.1,0.1,0.551,0.0172
0.2,0.1,0.5,0.5512,0.0248
0.3,0.2,0.5,0.5518,0.0143
0.3,0.2,0.3,0.5519,0.0202
0.4,0.3,0.3,0.552,0.0128
0.3,0.5,0.2,0.5525,0.0196
0.3,0.1,0.5,0.553,0.0282
0.4,0.5,0.5,0.5537,0.0141
0.3,0.0,0.5,0.5539,0.0193
0.2,0.3,0.3,0.5539,0.028
0.2,0.5,0.3,0.554,0.0132
0.3,0.2,0.1,0.5549,0.0144
0.3,0.0,0.1,0.556,0.015
0.4,0.0,0.1,0.556,0.0118
0.4,0.5,0.2,0.5564,0.0195
0.4,0.3,0.1,0.5565,0.0121
0.2,0.4,0.4,0.5585,0.0243
0.3,0.0,0.2,0.5586,0.0195
0.4,0.1,0.2,0.5593,0.0326
0.5,0.5,0.1,0.5597,0.0082
0.3,0.5,0.5,0.5599,0.0106
0.5,0.3,0.2,0.56,0.012
0.3,0.1,0.4,0.5601,0.0196
0.3,0.2,0.4,0.5602,0.0099
0.3,0.3,0.1,0.5603,0.0187
0.5,0.4,0.0,0.5603,0.0128
0.4,0.5,0.1,0.5605,0.0183
0.3,0.0,0.4,0.5606,0.029
0.2,0.3,0.5,0.5606,0.0207
0.3,0.3,0.5,0.5607,0.0255
0.4,0.0,0.3,0.5608,0.0291
0.3,0.5,0.3,0.5611,0.0203
0.2,0.0,0.2,0.5612,0.0234
0.1,0.3,0.1,0.5627,0.0212
0.4,0.2,0.1,0.563,0.0123
0.3,0.5,0.4,0.5641,0.0232
0.2,0.2,0.4,0.5643,0.0252
0.5,0.1,0.0,0.5647,0.0128
0.1,0.0,0.4,0.5649,0.0385
0.3,0.0,0.3,0.5651,0.0121
0.1,0.5,0.2,0.5661,0.0154
0.5,0.0,0.0,0.5661,0.0178
0.2,0.2,0.5,0.5661,0.0247
0.4,0.2,0.3,0.5662,0.0165
0.2,0.0,0.4,0.567,0.0181
0.2,0.5,0.2,0.5673,0.0282
0.4,0.4,0.0,0.5674,0.0215
0.4,0.4,0.1,0.5682,0.009
0.1,0.3,0.3,0.5683,0.0211
0.5,0.4,0.1,0.5684,0.0159
0.2,0.3,0.1,0.5685,0.0357
0.3,0.1,0.2,0.5685,0.0223
0.4,0.2,0.2,0.5687,0.0133
0.1,0.1,0.5,0.5691,0.0285
0.2,0.0,0.1,0.5692,0.0335
0.2,0.2,0.1,0.5696,0.0329
0.1,0.2,0.4,0.5699,0.0287
0.4,0.2,0.0,0.57,0.0203
0.2,0.5,0.4,0.5701,0.0219
0.2,0.1,0.2,0.5702,0.042
0.2,0.3,0.4,0.5703,0.0123
0.1,0.2,0.5,0.5706,0.0325
0.4,0.3,0.0,0.5716,0.0363
0.2,0.5,0.5,0.572,0.0104
0.3,0.2,0.2,0.5724,0.0126
0.3,0.3,0.2,0.5733,0.0265
0.2,0.1,0.3,0.5736,0.0384
0.1,0.1,0.4,0.5745,0.0144
0.1,0.4,0.4,0.5757,0.0262
0.2,0.4,0.1,0.5768,0.026
0.2,0.5,0.1,0.5772,0.0286
0.4,0.1,0.0,0.5779,0.0125
0.2,0.3,0.2,0.578,0.0192
0.3,0.1,0.0,0.5786,0.0185
0.3,0.1,0.1,0.5799,0.0158
0.2,0.1,0.4,0.5808,0.0067
0.2,0.1,0.0,0.5818,0.0434
0.3,0.4,0.3,0.5821,0.0194
0.3,0.5,0.1,0.5836,0.0174
0.2,0.0,0.3,0.5842,0.0145
0.2,0.2,0.3,0.5852,0.0253
0.1,0.5,0.5,0.5853,0.0251
0.1,0.1,0.3,0.5854,0.0266
0.3,0.3,0.0,0.5859,0.0207
0.1,0.1,0.2,0.5862,0.0205
0.1,0.0,0.2,0.5867,0.0236
0.2,0.2,0.2,0.5873,0.0138
0.1,0.4,0.2,0.5873,0.0156
0.3,0.4,0.0,0.5875,0.0202
0.1,0.5,0.4,0.5886,0.0188
0.4,0.0,0.0,0.5893,0.0145
0.3,0.2,0.0,0.59,0.0296
0.1,0.4,0.3,0.5907,0.0192
0.2,0.2,0.0,0.5916,0.0397
0.1,0.5,0.3,0.593,0.0246
0.2,0.4,0.3,0.5941,0.0211
0.1,0.0,0.3,0.5946,0.0178
0.2,0.4,0.0,0.5958,0.0212
0.2,0.1,0.1,0.5962,0.0203
0.2,0.3,0.0,0.5969,0.0316
0.1,0.4,0.1,0.5975,0.0394
0.1,0.2,0.3,0.598,0.0097
0.1,0.5,0.1,0.5999,0.0149
0.2,0.0,0.0,0.6,0.0323
0.1,0.0,0.1,0.6006,0.0184
0.1,0.3,0.2,0.6041,0.04
0.3,0.0,0.0,0.6047,0.0215
0.1,0.2,0.2,0.6048,0.0184
0.1,0.2,0.0,0.6135,0.016
0.1,0.1,0.1,0.6146,0.012
0.1,0.1,0.0,0.6177,0.0214
0.1,0.4,0.0,0.62,0.018
0.1,0.2,0.1,0.6221,0.0271
0.1,0.3,0.0,0.626,0.0119
0.1,0.0,0.0,0.6384,0.0124
0.0,0.3,0.3,0.654,0.0704
0.0,0.4,0.5,0.675,0.0151
0.0,0.2,0.4,0.6784,0.0137
0.0,0.2,0.5,0.6787,0.0168
0.0,0.3,0.0,0.6787,0.0133
0.0,0.0,0.4,0.6797,0.0163
0.0,0.0,0.5,0.6803,0.0083
0.0,0.3,0.5,0.6808,0.0134
0.0,0.3,0.4,0.681,0.0044
0.0,0.0,0.2,0.6816,0.0072
0.0,0.5,0.0,0.6817,0.0047
0.0,0.2,0.3,0.6818,0.0134
0.0,0.4,0.4,0.6818,0.0194
0.0,0.5,0.4,0.6827,0.0127
0.0,0.4,0.0,0.6838,0.0101
0.0,0.1,0.5,0.6849,0.0117
0.0,0.2,0.2,0.6849,0.0134
0.0,0.3,0.1,0.6852,0.0145
0.0,0.2,0.0,0.6857,0.0179
0.0,0.1,0.1,0.686,0.0132
0.0,0.5,0.2,0.6872,0.0134
0.0,0.1,0.3,0.6873,0.0174
