SMOTE,CTGAN,TVAE,mean,std
0.5,0.4,0.5,0.6235,0.0125
0.5,0.5,0.5,0.6245,0.0123
0.5,0.0,0.5,0.6263,0.0091
0.5,0.1,0.5,0.6272,0.0092
0.5,0.3,0.4,0.6276,0.0113
0.5,0.5,0.4,0.6277,0.0104
0.5,0.2,0.4,0.6287,0.0052
0.5,0.2,0.5,0.63,0.0069
0.5,0.3,0.5,0.6308,0.0103
0.5,0.4,0.4,0.632,0.0085
0.5,0.0,0.4,0.6328,0.0116
0.5,0.1,0.4,0.6344,0.0086
0.5,0.0,0.3,0.6354,0.0067
0.5,0.2,0.3,0.6354,0.01
0.5,0.4,0.3,0.6365,0.0105
0.5,0.3,0.3,0.6367,0.0047
0.5,0.1,0.3,0.6372,0.0081
0.5,0.5,0.3,0.6384,0.0116
0.5,0.4,0.2,0.6418,0.01
0.5,0.2,0.2,0.6431,0.0074
0.5,0.5,0.2,0.6444,0.0068
0.5,0.0,0.2,0.6466,0.0063
0.4,0.5,0.5,0.6467,0.0072
0.5,0.1,0.2,0.6469,0.0091
0.4,0.0,0.5,0.6471,0.0063
0.5,0.4,0.0,0.6472,0.0038
0.4,0.4,0.5,0.6474,0.0033
0.4,0.3,0.5,0.6481,0.0088
0.4,0.5,0.4,0.649,0.0085
0.5,0.3,0.2,0.649,0.008
0.4,0.3,0.4,0.6495,0.0059
0.4,0.1,0.5,0.6496,0.0082
0.5,0.5,0.1,0.6501,0.0064
0.4,0.4,0.4,0.651,0.0062
0.5,0.5,0.0,0.651,0.0073
0.4,0.1,0.4,0.6513,0.0101
0.5,0.1,0.1,0.6521,0.0064
0.4,0.2,0.4,0.6524,0.009
0.4,0.2,0.5,0.6527,0.0083
0.5,0.3,0.1,0.6531,0.0047
0.4,0.1,0.3,0.6535,0.0023
0.5,0.2,0.0,0.654,0.006
0.5,0.3,0.0,0.6549,0.0032
0.5,0.0,0.1,0.655,0.007
0.5,0.2,0.1,0.655,0.008
0.4,0.0,0.3,0.6552,0.0028
0.5,0.4,0.1,0.6562,0.0058
0.4,0.5,0.3,0.6563,0.0074
0.4,0.0,0.4,0.658,0.0094
0.4,0.2,0.3,0.6583,0.0077
0.4,0.3,0.3,0.6601,0.0077
0.4,0.4,0.3,0.6606,0.0075
0.4,0.3,0.2,0.6611,0.0025
0.4,0.5,0.2,0.6625,0.0086
0.5,0.1,0.0,0.6633,0.004
0.4,0.2,0.2,0.6654,0.0077
0.4,0.4,0.2,0.666,0.0073
0.4,0.0,0.2,0.6665,0.0046
0.4,0.1,0.2,0.6688,0.003
0.5,0.0,0.0,0.6689,0.0064
0.4,0.5,0.1,0.6705,0.0057
0.4,0.4,0.1,0.6714,0.0071
0.4,0.4,0.0,0.6724,0.0054
0.4,0.0,0.1,0.6731,0.0067
0.3,0.1,0.5,0.6733,0.014
0.3,0.3,0.5,0.6738,0.0109
0.3,0.4,0.5,0.6748,0.0115
0.3,0.0,0.5,0.6749,0.0109
0.3,0.4,0.4,0.6751,0.0123
0.3,0.5,0.5,0.6756,0.0093
0.3,0.2,0.5,0.6757,0.0162
0.3,0.2,0.4,0.6766,0.0127
0.3,0.5,0.4,0.6768,0.0148
0.4,0.2,0.1,0.6768,0.0062
0.4,0.1,0.1,0.6773,0.0058
0.4,0.3,0.1,0.6778,0.005
0.3,0.1,0.4,0.679,0.0132
0.4,0.3,0.0,0.6799,0.0114
0.4,0.5,0.0,0.6803,0.0041
0.3,0.0,0.4,0.6813,0.0121
0.3,0.5,0.3,0.6822,0.014
0.3,0.3,0.4,0.6824,0.0131
0.4,0.2,0.0,0.6829,0.0074
0.3,0.2,0.3,0.6839,0.0113
0.3,0.0,0.3,0.6839,0.0089
0.3,0.4,0.3,0.6844,0.0129
0.4,0.1,0.0,0.6848,0.0013
0.3,0.1,0.3,0.6856,0.0138
0.3,0.3,0.3,0.6863,0.0109
0.3,0.2,0.2,0.6913,0.0117
0.3,0.4,0.2,0.6933,0.0066
0.3,0.5,0.2,0.6936,0.0107
0.2,0.0,0.5,0.6939,0.0157
0.2,0.5,0.5,0.694,0.017
