SMOTE,CTGAN,TVAE,mean,std
0.5,0.5,0.0,0.754,0.0053
0.5,0.3,0.5,0.7542,0.0046
0.5,0.4,0.0,0.7547,0.0056
0.5,0.5,0.5,0.7551,0.0069
0.5,0.3,0.0,0.7554,0.0069
0.5,0.0,0.5,0.7556,0.0072
0.5,0.4,0.5,0.7556,0.0077
0.5,0.1,0.5,0.7561,0.0059
0.5,0.1,0.2,0.7564,0.0052
0.5,0.0,0.2,0.7564,0.0051
0.5,0.5,0.4,0.7569,0.0046
0.5,0.3,0.4,0.757,0.0038
0.5,0.1,0.0,0.757,0.0067
0.5,0.0,0.3,0.7572,0.0066
0.5,0.2,0.3,0.7573,0.0073
0.5,0.2,0.0,0.7573,0.0052
0.5,0.2,0.4,0.7574,0.0047
0.5,0.0,0.4,0.7575,0.0079
0.5,0.2,0.5,0.7578,0.0084
0.5,0.5,0.2,0.7583,0.0046
0.5,0.3,0.3,0.7585,0.0063
0.5,0.1,0.3,0.7585,0.008
0.5,0.4,0.1,0.7586,0.0063
0.5,0.5,0.3,0.7586,0.0045
0.5,0.1,0.4,0.7587,0.0055
0.5,0.4,0.3,0.7589,0.0066
0.5,0.4,0.2,0.7591,0.0053
0.5,0.1,0.1,0.7599,0.0051
0.5,0.4,0.4,0.7599,0.0057
0.5,0.2,0.2,0.7599,0.0062
0.5,0.3,0.2,0.7602,0.005
0.5,0.0,0.1,0.7605,0.0037
0.5,0.2,0.1,0.7606,0.0051
0.5,0.5,0.1,0.7607,0.0049
0.5,0.3,0.1,0.761,0.0069
0.5,0.0,0.0,0.7687,0.01
0.4,0.2,0.3,0.779,0.0086
0.4,0.5,0.0,0.7793,0.0064
0.4,0.4,0.0,0.7793,0.0067
0.4,0.3,0.0,0.7796,0.0079
0.4,0.0,0.5,0.7803,0.0071
0.4,0.1,0.5,0.7804,0.0088
0.4,0.2,0.0,0.7807,0.0078
0.4,0.1,0.3,0.781,0.0065
0.4,0.4,0.3,0.781,0.0084
0.4,0.5,0.4,0.7811,0.0086
0.4,0.0,0.4,0.7811,0.0095
0.4,0.2,0.5,0.7811,0.0078
0.4,0.1,0.0,0.7813,0.0088
0.4,0.5,0.5,0.7813,0.0079
0.4,0.2,0.2,0.7814,0.0079
0.4,0.0,0.3,0.7817,0.0084
0.4,0.3,0.2,0.782,0.007
0.4,0.1,0.4,0.782,0.0067
0.4,0.1,0.2,0.7821,0.0063
0.4,0.0,0.1,0.7822,0.0083
0.4,0.5,0.2,0.7822,0.0082
0.4,0.3,0.4,0.7822,0.0088
0.4,0.3,0.5,0.7823,0.0071
0.4,0.4,0.2,0.7824,0.0079
0.4,0.4,0.1,0.7824,0.0069
0.4,0.4,0.5,0.7825,0.009
0.4,0.0,0.2,0.7826,0.0072
0.4,0.3,0.1,0.7829,0.01
0.4,0.4,0.4,0.783,0.0089
0.4,0.2,0.1,0.7832,0.0072
0.4,0.2,0.4,0.7832,0.0084
0.4,0.5,0.3,0.7834,0.008
0.4,0.3,0.3,0.7836,0.009
0.4,0.5,0.1,0.7836,0.007
0.4,0.1,0.1,0.7837,0.0073
0.4,0.0,0.0,0.7926,0.0087
0.3,0.5,0.0,0.8075,0.0079
0.3,0.5,0.4,0.8078,0.0064
0.3,0.0,0.5,0.808,0.0057
0.3,0.0,0.3,0.8084,0.0061
0.3,0.5,0.5,0.8086,0.0072
0.3,0.3,0.4,0.8089,0.0062
0.3,0.0,0.2,0.8089,0.0048
0.3,0.4,0.3,0.809,0.006
0.3,0.2,0.3,0.8094,0.0077
0.3,0.3,0.5,0.8097,0.0054
0.3,0.3,0.0,0.8098,0.0072
0.3,0.1,0.4,0.8098,0.0065
0.3,0.4,0.0,0.8099,0.0085
0.3,0.2,0.0,0.8102,0.0085
0.3,0.0,0.4,0.8103,0.0066
0.3,0.5,0.2,0.8103,0.0072
0.3,0.2,0.4,0.8106,0.0077
0.3,0.1,0.3,0.8107,0.0065
0.3,0.4,0.5,0.8107,0.0064
0.3,0.1,0.2,0.8107,0.0062
0.3,0.4,0.4,0.8109,0.006
0.3,0.5,0.3,0.811,0.0064
0.3,0.1,0.0,0.8111,0.0076
0.3,0.3,0.3,0.8113,0.0058
0.3,0.4,0.2,0.8115,0.0061
0.3,0.2,0.5,0.8115,0.006
0.3,0.2,0.2,0.8116,0.0066
0.3,0.3,0.2,0.8116,0.0061
0.3,0.1,0.5,0.8117,0.0066
0.3,0.5,0.1,0.8118,0.0078
0.3,0.3,0.1,0.8127,0.0076
0.3,0.0,0.1,0.8128,0.0067
0.3,0.4,0.1,0.8131,0.0067
0.3,0.1,0.1,0.8133,0.007
0.3,0.2,0.1,0.8143,0.0062
0.3,0.0,0.0,0.821,0.0073
0.2,0.0,0.5,0.8342,0.0098
0.2,0.3,0.5,0.8353,0.008
0.2,0.5,0.0,0.8358,0.0087
0.2,0.4,0.5,0.8359,0.0092
0.2,0.2,0.3,0.836,0.008
0.2,0.4,0.3,0.8361,0.009
0.2,0.5,0.4,0.8366,0.0092
0.2,0.0,0.4,0.8366,0.01
0.2,0.5,0.5,0.8367,0.0089
0.2,0.0,0.2,0.8369,0.0062
0.2,0.1,0.3,0.837,0.008
0.2,0.2,0.4,0.837,0.0082
0.2,0.0,0.3,0.8371,0.0072
0.2,0.3,0.4,0.8371,0.0077
0.2,0.1,0.4,0.8374,0.0086
0.2,0.1,0.5,0.8374,0.0079
0.2,0.4,0.4,0.8375,0.0078
0.2,0.4,0.0,0.8377,0.0093
0.2,0.2,0.5,0.8377,0.0084
0.2,0.5,0.3,0.8377,0.0074
0.2,0.3,0.0,0.838,0.0091
0.2,0.1,0.2,0.8384,0.0074
0.2,0.3,0.3,0.8385,0.0074
0.2,0.2,0.0,0.8385,0.0087
0.2,0.5,0.2,0.8389,0.0094
0.2,0.3,0.2,0.8392,0.0079
0.2,0.4,0.2,0.8393,0.0102
0.2,0.1,0.0,0.8395,0.0089
0.2,0.3,0.1,0.8395,0.009
0.2,0.2,0.2,0.8397,0.0087
0.2,0.0,0.1,0.8399,0.0076
0.2,0.4,0.1,0.8402,0.0085
0.2,0.2,0.1,0.8403,0.0074
0.2,0.1,0.1,0.8404,0.0087
0.2,0.5,0.1,0.8407,0.0081
0.2,0.0,0.0,0.8504,0.0113
0.1,0.0,0.5,0.8584,0.0095
0.1,0.5,0.5,0.8592,0.0078
0.1,0.0,0.3,0.8594,0.009
0.1,0.4,0.5,0.8594,0.0101
0.1,0.2,0.5,0.8594,0.0087
0.1,0.1,0.5,0.8597,0.0089
0.1,0.0,0.4,0.8597,0.0096
0.1,0.4,0.3,0.8599,0.0087
0.1,0.2,0.3,0.8599,0.0108
0.1,0.3,0.4,0.86,0.0075
0.1,0.3,0.5,0.8602,0.0089
0.1,0.1,0.4,0.8605,0.0079
0.1,0.5,0.4,0.8605,0.0094
0.1,0.2,0.4,0.8605,0.0083
0.1,0.1,0.3,0.8608,0.009
0.1,0.3,0.0,0.861,0.0087
0.1,0.3,0.3,0.8611,0.0091
0.1,0.4,0.0,0.8612,0.0069
0.1,0.1,0.2,0.8613,0.0081
0.1,0.0,0.2,0.8613,0.0086
0.1,0.4,0.4,0.8614,0.0085
0.1,0.5,0.0,0.8615,0.0078
0.1,0.3,0.2,0.862,0.0081
0.1,0.1,0.0,0.8621,0.0072
0.1,0.3,0.1,0.8621,0.0106
0.1,0.5,0.3,0.8622,0.0096
0.1,0.2,0.0,0.8623,0.0083
0.1,0.5,0.2,0.8627,0.0092
0.1,0.4,0.2,0.8629,0.0087
0.1,0.0,0.1,0.8629,0.0092
0.1,0.5,0.1,0.8631,0.0095
0.1,0.2,0.1,0.8631,0.0088
0.1,0.2,0.2,0.8636,0.0076
0.1,0.1,0.1,0.8637,0.0095
0.1,0.4,0.1,0.8638,0.0102
0.1,0.0,0.0,0.8747,0.0107
0.0,0.5,0.5,0.8847,0.0065
0.0,0.2,0.4,0.8849,0.0055
0.0,0.3,0.5,0.8849,0.006
0.0,0.4,0.5,0.8852,0.0066
0.0,0.1,0.5,0.8853,0.0058
0.0,0.2,0.5,0.8853,0.0061
0.0,0.0,0.4,0.8854,0.005
0.0,0.1,0.4,0.8855,0.0061
0.0,0.5,0.4,0.8856,0.0057
0.0,0.0,0.5,0.8861,0.0051
0.0,0.4,0.3,0.8862,0.0058
0.0,0.2,0.3,0.8864,0.0058
0.0,0.3,0.3,0.8865,0.0063
0.0,0.3,0.4,0.8865,0.0077
0.0,0.0,0.3,0.8866,0.0062
0.0,0.4,0.4,0.8868,0.0064
0.0,0.5,0.2,0.8871,0.0065
0.0,0.0,0.2,0.8873,0.0055
0.0,0.5,0.3,0.8875,0.0057
0.0,0.3,0.2,0.8875,0.0057
0.0,0.1,0.3,0.8875,0.0064
0.0,0.4,0.2,0.8878,0.0071
0.0,0.1,0.2,0.8879,0.0065
0.0,0.5,0.0,0.888,0.0059
0.0,0.4,0.0,0.8884,0.0069
0.0,0.2,0.2,0.8885,0.0064
0.0,0.4,0.1,0.8885,0.0067
0.0,0.3,0.1,0.8893,0.0065
0.0,0.0,0.1,0.8894,0.0066
0.0,0.3,0.0,0.8895,0.0055
0.0,0.2,0.1,0.8895,0.0064
0.0,0.5,0.1,0.8897,0.0063
0.0,0.1,0.1,0.8898,0.0062
0.0,0.2,0.0,0.8899,0.0063
0.0,0.1,0.0,0.8912,0.0063
0.0,0.0,0.0,0.8933,0.0071
