SMOTE,CTGAN,TVAE,mean,std
0.3,0.3,0.1,35.0055,10.5321
0.3,0.0,0.0,35.1117,4.4355
0.3,0.5,0.4,35.127,8.3199
0.3,0.3,0.2,35.296,8.7096
0.3,0.1,0.5,35.4457,8.114
0.3,0.0,0.2,35.549,9.3244
0.3,0.2,0.3,35.5614,10.2146
0.3,0.1,0.1,35.6955,8.2984
0.3,0.2,0.5,35.8514,8.4014
0.3,0.4,0.2,36.1072,9.023
0.3,0.5,0.1,36.4357,9.9789
0.3,0.1,0.2,36.5471,7.6397
0.3,0.4,0.1,37.1453,10.8191
0.3,0.3,0.0,38.2074,9.3822
0.3,0.4,0.0,38.2079,9.7928
0.3,0.5,0.0,38.2095,9.4381
0.3,0.2,0.0,38.4011,10.439
0.4,0.2,0.4,46.9929,7.4789
0.4,0.0,0.4,47.2241,8.1628
0.4,0.3,0.1,48.1271,7.1949
0.4,0.1,0.4,48.1295,8.7069
0.4,0.0,0.2,48.1316,9.5907
0.4,0.1,0.2,48.1828,8.8023
0.4,0.5,0.4,48.7817,7.4315
0.4,0.1,0.1,48.7876,6.5743
0.4,0.3,0.4,49.0303,8.2563
0.4,0.2,0.1,49.0706,8.9253
0.4,0.3,0.3,49.1388,7.9302
0.4,0.4,0.2,49.266,8.9326
0.4,0.3,0.2,49.4286,7.6675
0.4,0.5,0.1,49.5004,6.0226
0.4,0.2,0.5,49.5797,8.8818
0.4,0.4,0.4,49.6221,5.6657
0.4,0.0,0.1,49.7927,7.945
0.4,0.5,0.5,49.9173,7.6859
0.4,0.4,0.3,50.0236,7.5373
0.4,0.5,0.2,50.3869,8.8061
0.4,0.2,0.3,50.4167,7.6656
0.4,0.2,0.0,50.4976,13.2032
0.4,0.1,0.3,50.7782,7.0518
0.4,0.0,0.5,50.7823,9.6783
0.4,0.3,0.5,50.7915,8.9811
0.4,0.0,0.3,50.8355,8.5592
0.4,0.4,0.5,51.0767,9.3839
0.4,0.1,0.5,51.1011,9.5304
0.4,0.4,0.1,51.3737,7.2217
0.4,0.0,0.0,51.5047,7.3329
0.4,0.2,0.2,51.6096,5.5674
0.4,0.5,0.0,51.7586,9.9442
0.4,0.5,0.3,52.4542,9.2224
0.4,0.4,0.0,52.5025,8.3522
0.4,0.3,0.0,52.6399,9.4227
0.4,0.1,0.0,52.676,6.8567
0.5,0.0,0.0,58.3508,7.3089
0.5,0.1,0.4,59.9342,10.3599
0.5,0.2,0.5,60.4555,10.7794
0.5,0.5,0.4,60.6316,8.83
0.5,0.2,0.3,60.7415,11.304
0.5,0.4,0.3,60.9393,10.5483
0.5,0.1,0.1,61.0199,9.5962
0.5,0.5,0.5,61.0935,8.5644
0.5,0.0,0.5,61.453,10.9073
0.5,0.0,0.3,61.6483,10.2362
0.5,0.1,0.3,61.8526,8.9961
0.5,0.3,0.3,61.9261,11.2227
0.5,0.4,0.5,62.2317,6.8523
0.5,0.1,0.2,62.3279,13.538
0.5,0.1,0.0,62.6869,12.0489
0.5,0.1,0.5,62.8985,10.259
0.5,0.3,0.2,62.9303,7.6549
0.5,0.4,0.4,63.0337,10.0773
0.5,0.2,0.1,63.1943,6.5496
0.5,0.3,0.1,63.2681,9.9613
0.5,0.0,0.4,63.4557,10.6977
0.5,0.2,0.4,63.7456,7.4658
0.5,0.3,0.4,63.9941,11.7557
0.5,0.5,0.3,64.075,10.4348
0.5,0.4,0.1,64.2194,7.1273
0.5,0.0,0.1,64.3156,8.5036
0.5,0.5,0.1,65.0634,5.681
0.5,0.3,0.5,65.3804,9.2665
0.5,0.4,0.2,65.9032,4.7091
0.5,0.2,0.2,66.1832,9.8635
0.5,0.5,0.2,66.6532,5.8937
0.5,0.0,0.2,67.7267,6.4355
0.5,0.2,0.0,68.9409,9.2148
0.5,0.4,0.0,69.4319,9.5921
0.5,0.5,0.0,71.1362,10.0517
0.5,0.3,0.0,71.4414,6.0164
