SMOTE,CTGAN,TVAE,mean,std
0.5,0.4,0.5,0.6397,0.013
0.5,0.5,0.5,0.643,0.0118
0.5,0.0,0.5,0.6446,0.0118
0.5,0.3,0.5,0.645,0.0104
0.5,0.2,0.5,0.6455,0.0093
0.5,0.2,0.4,0.6459,0.0122
0.5,0.1,0.5,0.6461,0.0104
0.5,0.5,0.4,0.6468,0.0084
0.5,0.3,0.4,0.6472,0.0109
0.5,0.1,0.4,0.648,0.0114
0.5,0.4,0.4,0.6488,0.0099
0.5,0.0,0.4,0.6498,0.014
0.5,0.2,0.3,0.653,0.0101
0.5,0.5,0.3,0.6532,0.0065
0.5,0.3,0.3,0.6542,0.0088
0.5,0.1,0.3,0.6543,0.0101
0.5,0.0,0.3,0.6551,0.0111
0.5,0.4,0.3,0.6557,0.0107
0.5,0.2,0.2,0.6601,0.0117
0.5,0.1,0.2,0.6604,0.0114
0.5,0.5,0.2,0.6605,0.005
0.4,0.3,0.5,0.6608,0.0097
0.5,0.0,0.2,0.662,0.0104
0.5,0.5,0.0,0.6633,0.0033
0.5,0.3,0.2,0.6636,0.0083
0.4,0.5,0.5,0.6638,0.0084
0.5,0.4,0.0,0.6643,0.004
0.5,0.4,0.2,0.6644,0.0104
0.4,0.1,0.5,0.6651,0.0114
0.4,0.4,0.5,0.6655,0.0078
0.5,0.5,0.1,0.6661,0.0087
0.5,0.3,0.0,0.6661,0.0022
0.5,0.2,0.1,0.6667,0.0087
0.4,0.0,0.5,0.6673,0.0097
0.4,0.2,0.4,0.6683,0.0088
0.5,0.1,0.1,0.669,0.0098
0.4,0.0,0.4,0.6691,0.0099
0.4,0.4,0.4,0.6696,0.0097
0.4,0.5,0.4,0.6697,0.0098
0.5,0.3,0.1,0.6698,0.0085
0.4,0.2,0.5,0.6703,0.009
0.4,0.3,0.4,0.6705,0.009
0.5,0.1,0.0,0.6715,0.0054
0.4,0.1,0.4,0.6715,0.0107
0.5,0.0,0.1,0.6716,0.0108
0.5,0.2,0.0,0.6716,0.0049
0.5,0.4,0.1,0.6717,0.0084
0.4,0.5,0.3,0.6736,0.01
0.4,0.1,0.3,0.6749,0.0102
0.4,0.3,0.3,0.6754,0.0069
0.4,0.2,0.3,0.6767,0.0072
0.4,0.0,0.3,0.6771,0.0085
0.4,0.4,0.3,0.679,0.0062
0.4,0.2,0.2,0.6833,0.009
0.4,0.4,0.2,0.6842,0.007
0.4,0.1,0.2,0.6845,0.0084
0.4,0.0,0.2,0.6846,0.0096
0.4,0.3,0.2,0.6865,0.006
0.4,0.5,0.2,0.687,0.0087
0.5,0.0,0.0,0.6876,0.0081
0.3,0.4,0.5,0.6895,0.0126
0.4,0.5,0.0,0.6915,0.0043
0.3,0.1,0.5,0.6925,0.0144
0.3,0.0,0.5,0.6929,0.014
0.3,0.3,0.5,0.6932,0.012
0.4,0.3,0.0,0.6933,0.0051
0.3,0.5,0.5,0.6933,0.0145
0.3,0.5,0.4,0.6933,0.0129
0.4,0.4,0.0,0.6934,0.0029
0.4,0.2,0.1,0.6944,0.0081
0.3,0.4,0.4,0.6947,0.0142
0.4,0.5,0.1,0.695,0.0074
0.3,0.2,0.5,0.695,0.013
0.4,0.0,0.1,0.6951,0.0073
0.4,0.4,0.1,0.6954,0.0113
0.4,0.1,0.1,0.6962,0.0064
0.3,0.2,0.4,0.6966,0.0122
0.3,0.1,0.4,0.697,0.0125
0.4,0.3,0.1,0.6975,0.0077
0.3,0.0,0.4,0.6976,0.0113
0.3,0.3,0.4,0.698,0.0125
0.4,0.1,0.0,0.698,0.0062
0.4,0.2,0.0,0.6987,0.0057
0.3,0.2,0.3,0.7009,0.0132
0.3,0.1,0.3,0.703,0.0105
0.3,0.3,0.3,0.7032,0.0113
0.3,0.0,0.3,0.7035,0.0126
0.3,0.4,0.3,0.7039,0.0112
0.3,0.5,0.3,0.7043,0.0119
0.2,0.4,0.5,0.7083,0.012
