SMOTE,CTGAN,TVAE,mean,std
0.2,0.1,0.2,0.6525,0.0041
0.1,0.4,0.5,0.6526,0.0085
0.4,0.1,0.0,0.6535,0.0158
0.1,0.5,0.4,0.6538,0.0078
0.2,0.4,0.2,0.654,0.0062
0.1,0.4,0.4,0.6546,0.0075
0.4,0.0,0.0,0.655,0.0135
0.1,0.0,0.4,0.6554,0.0083
0.1,0.2,0.4,0.6559,0.007
0.1,0.3,0.4,0.6562,0.0096
0.1,0.1,0.4,0.6563,0.0077
0.1,0.1,0.3,0.6571,0.0097
0.3,0.5,0.0,0.6578,0.013
0.1,0.0,0.3,0.6583,0.0051
0.1,0.4,0.3,0.6586,0.0085
0.1,0.5,0.3,0.6595,0.0079
0.1,0.2,0.3,0.6597,0.0081
0.1,0.3,0.3,0.6597,0.0074
0.2,0.1,0.1,0.6616,0.0069
0.3,0.4,0.0,0.6617,0.0125
0.2,0.4,0.1,0.6617,0.0075
0.2,0.2,0.1,0.6623,0.0062
0.3,0.3,0.0,0.6623,0.0137
0.2,0.5,0.1,0.6626,0.0075
0.2,0.3,0.1,0.663,0.0076
0.3,0.2,0.0,0.6636,0.0123
0.2,0.0,0.1,0.6643,0.0081
0.1,0.1,0.2,0.6647,0.0117
0.3,0.1,0.0,0.6648,0.0131
0.1,0.3,0.2,0.665,0.0088
0.1,0.0,0.2,0.6652,0.0087
0.0,0.3,0.5,0.6655,0.0102
0.0,0.2,0.5,0.6663,0.0089
0.1,0.2,0.2,0.6669,0.0082
0.1,0.4,0.2,0.667,0.009
0.0,0.4,0.5,0.6671,0.0092
0.0,0.0,0.5,0.6671,0.0124
0.1,0.5,0.2,0.6672,0.0093
0.0,0.2,0.4,0.6676,0.0102
0.0,0.1,0.5,0.668,0.0104
0.0,0.5,0.5,0.6684,0.0099
0.0,0.1,0.4,0.67,0.0085
0.2,0.5,0.0,0.6708,0.0146
0.3,0.0,0.0,0.6709,0.011
0.0,0.5,0.4,0.6712,0.0102
0.0,0.3,0.4,0.6712,0.0082
0.0,0.0,0.4,0.6717,0.008
0.0,0.4,0.4,0.6725,0.0106
0.1,0.4,0.1,0.6727,0.0106
0.1,0.3,0.1,0.673,0.0098
0.0,0.2,0.3,0.6732,0.0087
0.2,0.4,0.0,0.6734,0.0112
0.0,0.4,0.3,0.6743,0.0118
0.0,0.3,0.3,0.6745,0.0094
0.0,0.1,0.3,0.6746,0.0096
0.2,0.1,0.0,0.675,0.0107
0.1,0.5,0.1,0.6751,0.0087
0.0,0.0,0.3,0.6753,0.0085
0.1,0.0,0.1,0.6753,0.0097
0.2,0.3,0.0,0.6756,0.0147
0.2,0.2,0.0,0.6758,0.012
0.0,0.5,0.3,0.676,0.0096
0.1,0.2,0.1,0.6762,0.0094
0.1,0.1,0.1,0.6766,0.0108
0.0,0.1,0.2,0.6801,0.0115
0.1,0.5,0.0,0.6805,0.0154
0.0,0.5,0.2,0.6807,0.0106
0.0,0.0,0.2,0.6809,0.0102
0.0,0.3,0.2,0.6811,0.0096
0.0,0.4,0.2,0.6814,0.0113
0.0,0.2,0.2,0.6818,0.0101
0.2,0.0,0.0,0.6819,0.0097
0.1,0.4,0.0,0.682,0.0145
0.1,0.3,0.0,0.684,0.0142
0.1,0.2,0.0,0.6847,0.0127
0.1,0.1,0.0,0.6871,0.0124
0.0,0.0,0.1,0.6889,0.0114
0.0,0.4,0.1,0.6891,0.0108
0.0,0.5,0.1,0.6893,0.0102
0.0,0.3,0.1,0.6903,0.0115
0.0,0.1,0.1,0.6903,0.0115
0.1,0.0,0.0,0.691,0.0109
0.0,0.2,0.1,0.6912,0.0119
0.0,0.5,0.0,0.6947,0.0124
0.0,0.4,0.0,0.695,0.012
0.0,0.2,0.0,0.697,0.012
0.0,0.3,0.0,0.6977,0.0106
0.0,0.1,0.0,0.6978,0.0129
0.0,0.0,0.0,0.7011,0.0117
