SMOTE,CTGAN,TVAE,mean,std
0.5,0.2,0.5,0.6746,0.0069
0.5,0.3,0.5,0.6749,0.0058
0.5,0.5,0.5,0.676,0.0076
0.5,0.0,0.5,0.676,0.0074
0.5,0.1,0.5,0.6774,0.009
0.5,0.2,0.4,0.6778,0.0066
0.5,0.5,0.4,0.6781,0.0067
0.5,0.1,0.4,0.6788,0.0076
0.5,0.4,0.5,0.6788,0.0068
0.5,0.0,0.4,0.6798,0.007
0.5,0.3,0.4,0.6802,0.0093
0.5,0.4,0.4,0.6811,0.0068
0.5,0.2,0.3,0.6826,0.0066
0.5,0.1,0.3,0.6841,0.0049
0.5,0.0,0.3,0.6843,0.0067
0.5,0.3,0.3,0.6847,0.007
0.5,0.4,0.3,0.6848,0.0072
0.5,0.5,0.3,0.6855,0.0056
0.5,0.5,0.0,0.6886,0.0066
0.5,0.1,0.2,0.6887,0.0069
0.5,0.4,0.2,0.6897,0.0051
0.5,0.0,0.2,0.6907,0.0066
0.5,0.4,0.0,0.6908,0.0096
0.5,0.5,0.2,0.6908,0.0058
0.5,0.3,0.2,0.6916,0.006
0.5,0.2,0.2,0.6921,0.0048
0.5,0.3,0.0,0.6945,0.0089
0.5,0.2,0.0,0.6946,0.0076
0.4,0.3,0.5,0.6969,0.0109
0.4,0.1,0.5,0.6974,0.0092
0.4,0.5,0.5,0.6976,0.0099
0.4,0.2,0.5,0.6977,0.0081
0.4,0.4,0.5,0.6983,0.0099
0.4,0.0,0.5,0.6985,0.0115
0.5,0.0,0.1,0.699,0.0059
0.5,0.3,0.1,0.699,0.0054
0.5,0.2,0.1,0.6991,0.0043
0.5,0.5,0.1,0.6997,0.0045
0.5,0.4,0.1,0.6999,0.0033
0.4,0.5,0.4,0.7002,0.0079
0.5,0.1,0.1,0.7007,0.0042
0.4,0.4,0.4,0.7013,0.0092
0.4,0.2,0.4,0.7013,0.0085
0.4,0.0,0.4,0.7014,0.0083
0.4,0.3,0.4,0.7016,0.0092
0.4,0.1,0.4,0.7018,0.0082
0.4,0.2,0.3,0.7036,0.0082
0.4,0.5,0.3,0.7039,0.0078
0.5,0.1,0.0,0.7045,0.006
0.4,0.3,0.3,0.705,0.0087
0.4,0.4,0.3,0.7056,0.0083
0.4,0.0,0.3,0.7056,0.0073
0.4,0.1,0.3,0.7058,0.0086
0.4,0.1,0.2,0.7099,0.0057
0.4,0.0,0.2,0.7107,0.0072
0.4,0.5,0.2,0.7107,0.0075
0.4,0.4,0.2,0.7114,0.0079
0.4,0.3,0.2,0.7121,0.0056
0.4,0.4,0.0,0.7122,0.0065
0.4,0.5,0.0,0.713,0.0053
0.4,0.2,0.2,0.713,0.0069
0.4,0.3,0.0,0.7172,0.0063
0.4,0.2,0.0,0.7186,0.0054
0.4,0.2,0.1,0.7188,0.0065
0.4,0.3,0.1,0.7193,0.0069
0.3,0.1,0.5,0.7198,0.0062
0.3,0.3,0.5,0.72,0.0064
0.4,0.0,0.1,0.72,0.0046
0.4,0.4,0.1,0.7202,0.006
0.3,0.2,0.5,0.7203,0.0076
0.3,0.4,0.5,0.7208,0.0072
0.4,0.1,0.1,0.7208,0.0058
0.3,0.0,0.5,0.7208,0.0076
0.4,0.5,0.1,0.7209,0.0063
0.5,0.0,0.0,0.7223,0.0048
0.3,0.5,0.4,0.7226,0.0064
0.3,0.5,0.5,0.7228,0.0064
0.3,0.2,0.4,0.723,0.0072
0.3,0.1,0.4,0.7232,0.0052
0.3,0.3,0.4,0.7244,0.0085
0.3,0.4,0.4,0.7247,0.0053
0.4,0.1,0.0,0.7253,0.0044
0.3,0.0,0.4,0.7257,0.0058
0.3,0.3,0.3,0.727,0.0068
0.3,0.2,0.3,0.7273,0.0062
0.3,0.1,0.3,0.7286,0.0061
0.3,0.0,0.3,0.7288,0.006
0.3,0.5,0.3,0.7291,0.0066
0.3,0.4,0.3,0.7294,0.0051
0.3,0.2,0.2,0.7339,0.0069
0.3,0.5,0.0,0.734,0.0072
0.3,0.3,0.2,0.7341,0.0059
0.3,0.0,0.2,0.7343,0.0049
0.3,0.1,0.2,0.7346,0.0062
0.3,0.5,0.2,0.7346,0.0039
0.3,0.4,0.2,0.735,0.0058
0.3,0.4,0.0,0.7378,0.0033
0.3,0.3,0.0,0.7381,0.005
0.4,0.0,0.0,0.739,0.0081
0.2,0.0,0.5,0.7393,0.0078
0.2,0.3,0.5,0.7399,0.0093
0.2,0.2,0.5,0.74,0.0067
0.2,0.5,0.5,0.7404,0.008
0.3,0.2,0.0,0.7415,0.0046
0.3,0.5,0.1,0.7416,0.0053
0.3,0.3,0.1,0.7416,0.0042
0.2,0.1,0.5,0.7417,0.0072
0.2,0.4,0.5,0.7417,0.0075
0.3,0.1,0.1,0.7418,0.006
0.2,0.1,0.4,0.7419,0.0074
0.3,0.2,0.1,0.742,0.0056
0.2,0.2,0.4,0.7423,0.0091
0.2,0.4,0.4,0.7426,0.0082
0.2,0.3,0.4,0.7429,0.0073
0.3,0.0,0.1,0.743,0.0035
0.3,0.4,0.1,0.7432,0.0064
0.2,0.0,0.4,0.7432,0.0078
0.2,0.5,0.4,0.7436,0.0086
0.2,0.2,0.3,0.7465,0.0071
0.2,0.1,0.3,0.7467,0.0072
0.2,0.3,0.3,0.747,0.008
0.3,0.1,0.0,0.7472,0.0037
0.2,0.0,0.3,0.748,0.0071
0.2,0.5,0.3,0.7488,0.0073
0.2,0.4,0.3,0.7489,0.0078
0.2,0.5,0.2,0.753,0.0088
0.2,0.0,0.2,0.7536,0.0092
0.2,0.1,0.2,0.7536,0.0088
0.2,0.5,0.0,0.7541,0.0078
0.2,0.3,0.2,0.7542,0.0075
0.2,0.4,0.2,0.7545,0.0073
0.2,0.2,0.2,0.7546,0.0067
0.2,0.3,0.0,0.7579,0.0097
0.2,0.4,0.0,0.7582,0.0086
0.1,0.0,0.5,0.7606,0.0113
0.2,0.3,0.1,0.7607,0.0077
0.2,0.2,0.1,0.7611,0.0072
0.1,0.3,0.5,0.7616,0.0113
0.3,0.0,0.0,0.7618,0.0088
0.2,0.1,0.1,0.7619,0.007
0.2,0.2,0.0,0.7619,0.0086
0.2,0.4,0.1,0.7621,0.0076
0.1,0.4,0.5,0.7622,0.0114
0.1,0.1,0.5,0.7622,0.0111
0.1,0.5,0.5,0.7623,0.0119
0.2,0.5,0.1,0.7628,0.0058
0.2,0.0,0.1,0.7632,0.0073
0.1,0.2,0.5,0.7633,0.0106
0.1,0.0,0.4,0.7645,0.0105
0.2,0.1,0.0,0.7645,0.0072
0.1,0.5,0.4,0.7645,0.0115
0.1,0.2,0.4,0.7648,0.0112
0.1,0.1,0.4,0.7655,0.0105
0.1,0.4,0.4,0.7659,0.0122
0.1,0.3,0.4,0.7661,0.0115
0.1,0.2,0.3,0.7688,0.0106
0.1,0.5,0.3,0.7692,0.0119
0.1,0.4,0.3,0.7696,0.0109
0.1,0.0,0.3,0.7697,0.0103
0.1,0.1,0.3,0.7702,0.0101
0.1,0.3,0.3,0.7716,0.0099
0.1,0.0,0.2,0.7742,0.0104
0.1,0.1,0.2,0.7742,0.0113
0.1,0.5,0.0,0.7745,0.0092
0.1,0.5,0.2,0.7745,0.0103
0.1,0.3,0.2,0.7749,0.0112
0.1,0.4,0.2,0.7749,0.0115
0.1,0.2,0.2,0.7754,0.0111
0.1,0.4,0.0,0.7778,0.0116
0.2,0.0,0.0,0.7803,0.0098
0.1,0.3,0.1,0.781,0.0105
0.1,0.0,0.1,0.7815,0.0101
0.1,0.3,0.0,0.7816,0.0096
0.1,0.2,0.0,0.7818,0.0093
0.1,0.2,0.1,0.7822,0.0113
0.1,0.5,0.1,0.7825,0.0103
0.1,0.1,0.1,0.7828,0.0094
