SMOTE,CTGAN,TVAE,mean,std
0.5,0.0,0.5,0.7752,0.0061
0.5,0.3,0.5,0.7755,0.0069
0.5,0.2,0.5,0.7756,0.0062
0.5,0.4,0.5,0.7756,0.0071
0.5,0.5,0.5,0.7757,0.0072
0.5,0.1,0.5,0.7759,0.0067
0.5,0.4,0.4,0.7771,0.0069
0.5,0.2,0.4,0.7772,0.0053
0.5,0.1,0.4,0.7774,0.0059
0.5,0.5,0.4,0.7774,0.0055
0.5,0.3,0.4,0.7778,0.0069
0.5,0.0,0.4,0.778,0.0062
0.5,0.4,0.3,0.78,0.0067
0.5,0.3,0.3,0.7805,0.0066
0.5,0.5,0.3,0.7805,0.0064
0.5,0.2,0.3,0.7807,0.006
0.5,0.0,0.3,0.7808,0.0055
0.5,0.1,0.3,0.7814,0.006
0.5,0.3,0.2,0.7837,0.0065
0.5,0.5,0.0,0.7839,0.0064
0.5,0.4,0.2,0.7841,0.0055
0.5,0.5,0.2,0.7842,0.0064
0.5,0.1,0.2,0.7846,0.0063
0.5,0.0,0.2,0.7849,0.0059
0.5,0.2,0.2,0.7853,0.0057
0.5,0.4,0.0,0.7861,0.0056
0.5,0.3,0.0,0.7867,0.0059
0.5,0.5,0.1,0.7881,0.0054
0.5,0.2,0.1,0.7884,0.0053
0.5,0.2,0.0,0.7884,0.0047
0.5,0.4,0.1,0.7884,0.0055
0.5,0.0,0.1,0.7885,0.0048
0.5,0.3,0.1,0.7887,0.0055
0.5,0.1,0.0,0.79,0.0059
0.5,0.1,0.1,0.79,0.0061
0.4,0.2,0.5,0.7989,0.0055
0.4,0.0,0.5,0.7991,0.0061
0.4,0.3,0.5,0.7996,0.0057
0.4,0.5,0.5,0.7999,0.0055
0.4,0.1,0.5,0.8,0.0051
0.4,0.4,0.5,0.8,0.0047
0.4,0.0,0.4,0.8012,0.006
0.4,0.2,0.4,0.8013,0.0052
0.4,0.5,0.4,0.8017,0.0048
0.4,0.1,0.4,0.8018,0.0058
0.4,0.3,0.4,0.8025,0.0057
0.4,0.4,0.4,0.8025,0.0055
0.5,0.0,0.0,0.8026,0.0082
0.4,0.2,0.3,0.8043,0.0066
0.4,0.5,0.3,0.8046,0.0059
0.4,0.0,0.3,0.8047,0.0053
0.4,0.1,0.3,0.8048,0.0059
0.4,0.4,0.3,0.8049,0.0057
0.4,0.3,0.3,0.8054,0.0052
0.4,0.5,0.0,0.8079,0.0035
0.4,0.4,0.2,0.808,0.0061
0.4,0.3,0.2,0.808,0.0062
0.4,0.5,0.2,0.8082,0.0059
0.4,0.4,0.0,0.8085,0.0045
0.4,0.1,0.2,0.8088,0.0063
0.4,0.0,0.2,0.8088,0.0052
0.4,0.2,0.2,0.8091,0.0054
0.4,0.3,0.0,0.8106,0.0039
0.4,0.1,0.1,0.812,0.0057
0.4,0.2,0.1,0.8122,0.0054
0.4,0.5,0.1,0.8122,0.0057
0.4,0.2,0.0,0.8123,0.0048
0.4,0.3,0.1,0.8123,0.0055
0.4,0.0,0.1,0.8127,0.0055
0.4,0.4,0.1,0.8128,0.0055
0.4,0.1,0.0,0.8141,0.0046
0.3,0.2,0.5,0.8239,0.0044
0.3,0.4,0.5,0.8241,0.0045
0.4,0.0,0.0,0.8247,0.0093
0.3,0.3,0.5,0.8247,0.0053
0.3,0.0,0.5,0.8247,0.0049
0.3,0.5,0.5,0.8251,0.0049
0.3,0.1,0.5,0.8252,0.0051
0.3,0.2,0.4,0.8264,0.0045
0.3,0.1,0.4,0.8267,0.0038
0.3,0.5,0.4,0.8269,0.0036
0.3,0.4,0.4,0.8271,0.0049
0.3,0.0,0.4,0.8276,0.0044
0.3,0.3,0.4,0.8277,0.0049
0.3,0.0,0.3,0.8291,0.0043
0.3,0.1,0.3,0.8296,0.0048
0.3,0.2,0.3,0.8299,0.0046
0.3,0.3,0.3,0.83,0.0041
0.3,0.5,0.3,0.8301,0.005
0.3,0.4,0.3,0.8302,0.0042
0.3,0.3,0.2,0.8329,0.0044
0.3,0.4,0.2,0.8329,0.0048
0.3,0.5,0.0,0.8331,0.0033
0.3,0.5,0.2,0.8331,0.0051
0.3,0.1,0.2,0.8333,0.0038
0.3,0.0,0.2,0.8336,0.0039
0.3,0.4,0.0,0.8337,0.0038
0.3,0.2,0.2,0.8338,0.0045
0.3,0.3,0.0,0.835,0.0041
0.3,0.4,0.1,0.8361,0.004
0.3,0.2,0.1,0.8364,0.0038
0.3,0.0,0.1,0.8368,0.004
0.3,0.2,0.0,0.8368,0.0037
0.3,0.3,0.1,0.8368,0.0039
0.3,0.1,0.1,0.8369,0.0037
0.3,0.5,0.1,0.8369,0.0041
0.3,0.1,0.0,0.838,0.0036
0.2,0.4,0.5,0.8467,0.0059
0.2,0.0,0.5,0.8472,0.0058
0.2,0.3,0.5,0.8474,0.0052
0.2,0.2,0.5,0.8475,0.0064
0.2,0.5,0.5,0.8477,0.0057
0.3,0.0,0.0,0.848,0.0096
0.2,0.1,0.5,0.8481,0.0058
0.2,0.3,0.4,0.8484,0.0058
0.2,0.2,0.4,0.8487,0.006
0.2,0.5,0.4,0.8487,0.006
0.2,0.1,0.4,0.8491,0.0055
0.2,0.0,0.4,0.8493,0.006
0.2,0.4,0.4,0.8496,0.0057
0.2,0.5,0.3,0.8514,0.0067
0.2,0.4,0.3,0.8515,0.0057
0.2,0.2,0.3,0.8515,0.0062
0.2,0.0,0.3,0.8515,0.0057
0.2,0.1,0.3,0.8517,0.0059
0.2,0.3,0.3,0.852,0.0054
0.2,0.5,0.0,0.8541,0.0044
0.2,0.3,0.2,0.8546,0.0058
0.2,0.4,0.2,0.8548,0.0059
0.2,0.0,0.2,0.8549,0.0056
0.2,0.1,0.2,0.855,0.0057
0.2,0.5,0.2,0.8552,0.006
0.2,0.2,0.2,0.8554,0.0057
0.2,0.4,0.0,0.8557,0.0046
0.2,0.3,0.0,0.8567,0.0044
0.2,0.2,0.0,0.8573,0.0047
0.2,0.4,0.1,0.8586,0.0053
0.2,0.2,0.1,0.8588,0.0057
0.2,0.3,0.1,0.8589,0.0055
0.2,0.1,0.0,0.8592,0.0051
0.2,0.0,0.1,0.8592,0.0054
0.2,0.1,0.1,0.8592,0.0057
0.2,0.5,0.1,0.8593,0.0051
0.2,0.0,0.0,0.8702,0.0102
0.1,0.0,0.5,0.8712,0.0077
0.1,0.3,0.5,0.8715,0.007
0.1,0.4,0.5,0.8716,0.0062
0.1,0.1,0.5,0.8717,0.0059
0.1,0.5,0.5,0.8722,0.006
0.1,0.2,0.5,0.8726,0.0066
0.1,0.4,0.4,0.8733,0.0073
0.1,0.1,0.4,0.8733,0.0077
0.1,0.2,0.4,0.8736,0.0079
0.1,0.3,0.4,0.8736,0.0071
0.1,0.5,0.4,0.8736,0.0068
0.1,0.0,0.4,0.8737,0.0071
0.1,0.3,0.3,0.8754,0.007
0.1,0.4,0.3,0.8757,0.007
0.1,0.0,0.3,0.8758,0.0073
0.1,0.2,0.3,0.8758,0.0078
0.1,0.1,0.3,0.876,0.0067
0.1,0.5,0.3,0.8761,0.0073
0.1,0.3,0.2,0.8782,0.0071
0.1,0.5,0.0,0.8782,0.0063
0.1,0.4,0.2,0.8785,0.0073
0.1,0.2,0.2,0.8786,0.0068
0.1,0.0,0.2,0.8787,0.0062
0.1,0.5,0.2,0.8788,0.0072
0.1,0.1,0.2,0.8791,0.007
0.1,0.4,0.0,0.8793,0.0064
0.1,0.3,0.0,0.8806,0.007
0.1,0.2,0.0,0.8814,0.0064
0.1,0.2,0.1,0.8816,0.0063
0.1,0.3,0.1,0.8816,0.0072
0.1,0.4,0.1,0.8821,0.0069
0.1,0.0,0.1,0.8821,0.0073
0.1,0.5,0.1,0.8823,0.0068
0.1,0.1,0.1,0.8824,0.0068
0.1,0.1,0.0,0.8825,0.0069
0.1,0.0,0.0,0.8905,0.0103
0.0,0.0,0.5,0.8938,0.0039
0.0,0.5,0.5,0.8939,0.0042
0.0,0.3,0.5,0.894,0.0044
0.0,0.4,0.5,0.894,0.0046
0.0,0.2,0.5,0.8942,0.0047
0.0,0.1,0.5,0.8945,0.0042
0.0,0.4,0.4,0.8952,0.0045
0.0,0.3,0.4,0.8953,0.0047
0.0,0.5,0.4,0.8955,0.0044
0.0,0.2,0.4,0.8958,0.005
0.0,0.1,0.4,0.8958,0.0047
0.0,0.0,0.4,0.8959,0.0051
0.0,0.2,0.3,0.8968,0.0041
0.0,0.4,0.3,0.897,0.0042
0.0,0.1,0.3,0.8974,0.0044
0.0,0.3,0.3,0.8974,0.0039
0.0,0.5,0.3,0.8975,0.0047
0.0,0.0,0.3,0.8975,0.0043
0.0,0.0,0.2,0.8991,0.0044
0.0,0.5,0.0,0.8996,0.0049
0.0,0.1,0.2,0.8999,0.0041
0.0,0.4,0.2,0.9,0.0048
0.0,0.5,0.2,0.9,0.0049
0.0,0.3,0.2,0.9003,0.0039
0.0,0.2,0.2,0.9007,0.0043
0.0,0.4,0.0,0.9014,0.0045
0.0,0.3,0.0,0.9019,0.0046
0.0,0.2,0.1,0.9024,0.0045
0.0,0.4,0.1,0.9025,0.0047
0.0,0.2,0.0,0.9025,0.0047
0.0,0.0,0.1,0.9026,0.0045
0.0,0.5,0.1,0.903,0.0044
0.0,0.1,0.1,0.903,0.0041
0.0,0.3,0.1,0.903,0.0043
0.0,0.1,0.0,0.904,0.0054
0.0,0.0,0.0,0.9046,0.0042
