SMOTE,CTGAN,TVAE,mean,std
0.5,0.5,0.0,0.7716,0.0061
0.5,0.4,0.0,0.7737,0.0054
0.5,0.0,0.5,0.7743,0.0038
0.5,0.3,0.0,0.7745,0.0055
0.5,0.3,0.5,0.776,0.0045
0.5,0.0,0.3,0.7765,0.0048
0.5,0.5,0.4,0.7766,0.0047
0.5,0.4,0.5,0.7767,0.0048
0.5,0.2,0.0,0.7767,0.005
0.5,0.5,0.5,0.7768,0.0041
0.5,0.3,0.3,0.7768,0.0056
0.5,0.4,0.3,0.7768,0.0047
0.5,0.2,0.5,0.7769,0.0054
0.5,0.4,0.4,0.777,0.0035
0.5,0.1,0.3,0.7772,0.0054
0.5,0.3,0.4,0.7773,0.0057
0.5,0.1,0.5,0.7773,0.0032
0.5,0.1,0.2,0.7774,0.0043
0.5,0.3,0.2,0.7776,0.0064
0.5,0.0,0.2,0.7778,0.0048
0.5,0.2,0.4,0.7778,0.0054
0.5,0.1,0.4,0.778,0.0058
0.5,0.1,0.0,0.778,0.0065
0.5,0.2,0.3,0.7781,0.0053
0.5,0.0,0.4,0.7782,0.0052
0.5,0.4,0.2,0.7782,0.0056
0.5,0.5,0.1,0.7784,0.0056
0.5,0.5,0.3,0.7784,0.005
0.5,0.3,0.1,0.7788,0.0055
0.5,0.2,0.1,0.7789,0.0049
0.5,0.2,0.2,0.7789,0.0053
0.5,0.4,0.1,0.779,0.0061
0.5,0.5,0.2,0.7792,0.0049
0.5,0.0,0.1,0.7794,0.0044
0.5,0.1,0.1,0.7802,0.0048
0.4,0.3,0.0,0.7827,0.0076
0.4,0.4,0.0,0.783,0.0063
0.4,0.0,0.5,0.7837,0.0077
0.4,0.2,0.0,0.7849,0.0081
0.4,0.4,0.2,0.7849,0.0086
0.4,0.0,0.2,0.7849,0.0076
0.4,0.3,0.5,0.7851,0.0073
0.4,0.0,0.4,0.7853,0.0083
0.4,0.3,0.4,0.7853,0.0086
0.4,0.1,0.5,0.7854,0.0083
