SMOTE,CTGAN,TVAE,mean,std
0.2,0.2,0.2,0.6395,0.0034
0.2,0.3,0.3,0.6396,0.0052
0.2,0.4,0.3,0.6429,0.0044
0.2,0.2,0.0,0.6435,0.005
0.1,0.2,0.5,0.644,0.0024
0.2,0.1,0.2,0.6445,0.0076
0.1,0.5,0.0,0.6458,0.0075
0.2,0.3,0.2,0.6471,0.0082
0.2,0.5,0.2,0.6482,0.005
0.1,0.5,0.5,0.6495,0.0075
0.1,0.1,0.5,0.6495,0.0092
0.2,0.0,0.1,0.6495,0.0045
0.2,0.2,0.1,0.6498,0.0069
0.2,0.4,0.2,0.65,0.0063
0.2,0.5,0.1,0.6517,0.0023
0.2,0.0,0.2,0.6519,0.0029
0.1,0.2,0.4,0.6526,0.0084
0.1,0.4,0.5,0.6527,0.0094
0.2,0.1,0.1,0.6535,0.0041
0.1,0.5,0.4,0.6537,0.0101
0.1,0.3,0.5,0.654,0.0072
0.2,0.1,0.0,0.6542,0.004
0.2,0.3,0.1,0.6547,0.0043
0.1,0.0,0.5,0.6551,0.0078
0.1,0.1,0.4,0.6558,0.0065
0.2,0.0,0.0,0.6569,0.0066
0.2,0.4,0.1,0.6573,0.0051
0.1,0.4,0.0,0.6577,0.0032
0.1,0.0,0.4,0.6587,0.0084
0.1,0.2,0.3,0.6605,0.0081
0.1,0.1,0.3,0.6605,0.0061
0.1,0.3,0.4,0.6615,0.0065
0.1,0.4,0.4,0.6623,0.0116
0.1,0.5,0.3,0.6634,0.007
0.1,0.3,0.0,0.6653,0.01
0.1,0.3,0.3,0.6656,0.0061
0.1,0.2,0.2,0.6668,0.0044
0.1,0.4,0.3,0.6685,0.0081
0.1,0.1,0.2,0.6685,0.0089
0.1,0.2,0.0,0.6703,0.0068
0.1,0.0,0.3,0.6709,0.0066
0.1,0.3,0.2,0.6711,0.0077
0.0,0.5,0.0,0.6716,0.0069
0.1,0.4,0.2,0.6728,0.0079
0.1,0.5,0.2,0.6741,0.0063
0.1,0.0,0.2,0.6755,0.0076
0.1,0.5,0.1,0.6767,0.0123
0.1,0.4,0.1,0.6806,0.0116
0.1,0.1,0.1,0.6808,0.0062
0.1,0.2,0.1,0.6813,0.0108
0.1,0.3,0.1,0.6815,0.0067
0.1,0.1,0.0,0.6819,0.0074
0.0,0.3,0.5,0.6835,0.0063
0.1,0.0,0.1,0.6842,0.0054
0.0,0.5,0.5,0.6876,0.0087
0.0,0.4,0.0,0.6879,0.0055
0.0,0.0,0.5,0.6914,0.0086
0.0,0.4,0.5,0.6915,0.0043
0.1,0.0,0.0,0.6916,0.0083
0.0,0.1,0.5,0.6928,0.0086
0.0,0.4,0.4,0.6939,0.0026
0.0,0.2,0.5,0.694,0.0088
0.0,0.2,0.4,0.6961,0.0101
0.0,0.0,0.4,0.697,0.0058
0.0,0.5,0.4,0.6978,0.0049
0.0,0.3,0.4,0.6992,0.004
0.0,0.1,0.4,0.6996,0.0094
0.0,0.3,0.0,0.7033,0.0076
0.0,0.1,0.3,0.7061,0.0044
0.0,0.3,0.3,0.7092,0.0057
0.0,0.4,0.2,0.7095,0.006
0.0,0.2,0.3,0.7096,0.0039
0.0,0.5,0.3,0.7104,0.0042
0.0,0.0,0.3,0.7111,0.0071
0.0,0.1,0.2,0.7112,0.007
0.0,0.4,0.3,0.7135,0.0047
0.0,0.2,0.0,0.7137,0.0093
0.0,0.2,0.2,0.7156,0.0081
0.0,0.5,0.2,0.7163,0.0026
0.0,0.3,0.2,0.7168,0.0069
0.0,0.0,0.2,0.7177,0.0056
0.0,0.5,0.1,0.7197,0.0064
0.0,0.3,0.1,0.7228,0.0068
0.0,0.4,0.1,0.7236,0.004
0.0,0.1,0.0,0.7267,0.0049
0.0,0.0,0.1,0.727,0.0056
0.0,0.2,0.1,0.7285,0.0033
0.0,0.1,0.1,0.7305,0.0063
0.0,0.0,0.0,0.7353,0.0056
