SMOTE,CTGAN,TVAE,mean,std
0.2,0.1,0.5,0.8218,0.015
0.2,0.2,0.5,0.8225,0.0049
0.2,0.0,0.5,0.8227,0.0087
0.2,0.2,0.3,0.8299,0.0091
0.2,0.0,0.2,0.8306,0.0064
0.2,0.0,0.4,0.8308,0.0081
0.2,0.1,0.3,0.831,0.0086
0.2,0.2,0.1,0.8316,0.0087
0.2,0.1,0.4,0.8326,0.0058
0.2,0.3,0.1,0.8333,0.0035
0.2,0.2,0.4,0.8343,0.0064
0.2,0.1,0.0,0.8353,0.0097
0.2,0.0,0.3,0.8356,0.0096
0.2,0.3,0.0,0.8359,0.0067
0.2,0.2,0.2,0.8383,0.008
0.2,0.0,0.1,0.8389,0.0032
0.2,0.1,0.1,0.8393,0.0089
0.2,0.1,0.2,0.8402,0.005
0.2,0.0,0.0,0.8427,0.0178
0.2,0.2,0.0,0.8448,0.0081
0.1,0.0,0.5,0.8448,0.0091
0.1,0.1,0.5,0.8459,0.0091
0.1,0.5,0.5,0.8477,0.014
0.1,0.3,0.5,0.8497,0.009
0.1,0.2,0.5,0.8508,0.0122
0.1,0.1,0.3,0.851,0.0124
0.1,0.4,0.5,0.8511,0.0102
0.1,0.4,0.4,0.8519,0.0092
0.1,0.1,0.2,0.8537,0.0075
0.1,0.2,0.3,0.854,0.0122
0.1,0.0,0.4,0.8548,0.0088
0.1,0.3,0.1,0.855,0.0143
0.1,0.2,0.4,0.855,0.0112
0.1,0.5,0.4,0.8555,0.0069
0.1,0.3,0.3,0.8565,0.0066
0.1,0.4,0.2,0.8567,0.0106
0.1,0.1,0.4,0.8567,0.0099
0.1,0.5,0.0,0.8567,0.0093
0.1,0.5,0.3,0.8571,0.009
0.1,0.2,0.2,0.8579,0.0109
0.1,0.4,0.3,0.8581,0.0116
0.1,0.5,0.2,0.8589,0.0042
0.1,0.3,0.2,0.8593,0.0084
0.1,0.4,0.0,0.8595,0.0044
0.1,0.2,0.1,0.8597,0.0098
0.1,0.3,0.4,0.8598,0.0132
0.1,0.0,0.3,0.8601,0.0075
0.1,0.5,0.1,0.8609,0.0119
0.1,0.1,0.0,0.8612,0.0075
0.1,0.4,0.1,0.8632,0.0078
0.1,0.0,0.1,0.8634,0.0075
0.1,0.3,0.0,0.8639,0.0078
0.1,0.0,0.2,0.864,0.0086
0.1,0.0,0.0,0.8655,0.0101
0.1,0.1,0.1,0.8658,0.0061
0.1,0.2,0.0,0.8663,0.0079
0.0,0.4,0.5,0.873,0.0075
0.0,0.3,0.5,0.8759,0.009
0.0,0.2,0.5,0.8766,0.0097
0.0,0.0,0.5,0.8778,0.0083
0.0,0.3,0.3,0.8785,0.0038
0.0,0.5,0.5,0.8791,0.0061
0.0,0.4,0.4,0.8797,0.0104
0.0,0.2,0.3,0.88,0.0104
0.0,0.1,0.5,0.8806,0.0065
0.0,0.3,0.4,0.8806,0.011
0.0,0.0,0.3,0.8817,0.0074
0.0,0.0,0.2,0.8818,0.0041
0.0,0.2,0.4,0.8819,0.0093
0.0,0.1,0.4,0.8823,0.0105
0.0,0.0,0.4,0.8828,0.0079
0.0,0.5,0.0,0.8834,0.0095
0.0,0.0,0.1,0.8847,0.0076
0.0,0.4,0.0,0.885,0.0023
0.0,0.1,0.2,0.8851,0.0079
0.0,0.4,0.3,0.8852,0.0074
0.0,0.5,0.3,0.886,0.0089
0.0,0.5,0.4,0.8864,0.0058
0.0,0.1,0.3,0.8868,0.0084
0.0,0.0,0.0,0.8869,0.0046
0.0,0.3,0.1,0.8869,0.0065
0.0,0.1,0.0,0.887,0.0063
0.0,0.2,0.1,0.8871,0.009
0.0,0.4,0.2,0.8871,0.0105
0.0,0.4,0.1,0.8878,0.0098
0.0,0.2,0.2,0.8881,0.0081
0.0,0.1,0.1,0.8883,0.0111
0.0,0.5,0.2,0.8886,0.005
0.0,0.3,0.0,0.8887,0.0056
0.0,0.3,0.2,0.8887,0.003
0.0,0.5,0.1,0.8893,0.0082
0.0,0.2,0.0,0.8904,0.0058
