SMOTE,CTGAN,TVAE,mean,std
0.5,0.5,0.4,0.667,0.0104
0.5,0.1,0.5,0.6672,0.0082
0.5,0.3,0.5,0.6672,0.0088
0.5,0.5,0.5,0.6673,0.0073
0.5,0.0,0.5,0.6674,0.0079
0.5,0.1,0.4,0.6677,0.0076
0.5,0.4,0.5,0.6678,0.007
0.5,0.2,0.5,0.669,0.009
0.5,0.0,0.4,0.669,0.0092
0.5,0.3,0.4,0.6698,0.0104
0.5,0.5,0.3,0.6709,0.0049
0.5,0.2,0.4,0.671,0.0087
0.5,0.1,0.3,0.6714,0.0079
0.5,0.2,0.3,0.6721,0.0068
0.5,0.3,0.3,0.6724,0.0084
0.5,0.4,0.4,0.6724,0.0071
0.5,0.4,0.3,0.6725,0.009
0.5,0.0,0.3,0.6745,0.0062
0.5,0.5,0.2,0.6756,0.009
0.5,0.3,0.2,0.6762,0.0062
0.5,0.0,0.2,0.6772,0.0048
0.5,0.2,0.2,0.6782,0.0072
0.5,0.4,0.2,0.6789,0.009
0.5,0.5,0.0,0.6806,0.0095
0.5,0.0,0.1,0.6818,0.0076
0.5,0.5,0.1,0.6825,0.0067
0.5,0.1,0.2,0.6828,0.0067
0.5,0.4,0.1,0.683,0.0061
0.5,0.2,0.1,0.6836,0.0061
0.5,0.1,0.1,0.6836,0.0092
0.5,0.3,0.1,0.6846,0.0061
0.5,0.4,0.0,0.6862,0.0083
0.5,0.3,0.0,0.6867,0.0101
0.4,0.0,0.5,0.6868,0.0077
0.4,0.1,0.5,0.6871,0.008
0.5,0.2,0.0,0.6877,0.007
0.4,0.2,0.4,0.6877,0.008
0.4,0.2,0.5,0.6889,0.0055
0.4,0.5,0.5,0.6896,0.0091
0.4,0.5,0.4,0.6896,0.0093
0.4,0.3,0.5,0.6898,0.0086
0.5,0.1,0.0,0.6899,0.0068
0.4,0.1,0.4,0.6901,0.0095
0.4,0.3,0.4,0.6903,0.0077
0.4,0.4,0.5,0.6903,0.0075
0.4,0.4,0.4,0.6908,0.0096
0.4,0.0,0.4,0.6917,0.009
0.4,0.5,0.3,0.6923,0.0064
0.4,0.4,0.3,0.6931,0.0096
0.4,0.1,0.3,0.6948,0.0091
0.4,0.0,0.3,0.6953,0.009
0.4,0.3,0.3,0.6953,0.0057
0.4,0.1,0.2,0.6963,0.0078
0.4,0.2,0.3,0.6964,0.0099
0.4,0.3,0.2,0.6971,0.008
0.4,0.2,0.2,0.6974,0.0068
0.4,0.0,0.2,0.6975,0.0064
0.4,0.4,0.2,0.6981,0.0045
0.4,0.5,0.2,0.6996,0.0095
0.5,0.0,0.0,0.7024,0.0063
0.4,0.3,0.1,0.7026,0.008
0.4,0.2,0.1,0.7037,0.0063
0.4,0.1,0.1,0.706,0.0079
0.4,0.0,0.1,0.7063,0.006
0.3,0.3,0.5,0.7063,0.0036
0.3,0.2,0.5,0.7065,0.0067
0.4,0.5,0.1,0.7065,0.0081
0.4,0.4,0.0,0.7068,0.0058
0.4,0.5,0.0,0.7069,0.0087
0.3,0.0,0.5,0.7071,0.0041
0.3,0.4,0.5,0.7072,0.0074
0.4,0.4,0.1,0.7073,0.0048
0.3,0.1,0.5,0.708,0.0051
0.3,0.1,0.4,0.7092,0.0052
0.3,0.5,0.5,0.7094,0.0085
0.3,0.5,0.4,0.7096,0.0056
0.3,0.4,0.4,0.7098,0.0045
0.3,0.2,0.4,0.7101,0.0037
0.4,0.3,0.0,0.7114,0.0059
0.3,0.0,0.4,0.7115,0.0025
0.4,0.2,0.0,0.7118,0.0058
0.3,0.3,0.3,0.7124,0.0069
0.3,0.5,0.3,0.7132,0.004
0.3,0.2,0.3,0.7137,0.0054
0.4,0.1,0.0,0.714,0.0053
0.3,0.3,0.4,0.7141,0.0041
0.3,0.1,0.3,0.7152,0.0031
0.3,0.4,0.3,0.7157,0.0045
0.3,0.0,0.3,0.7158,0.0042
0.3,0.2,0.2,0.7174,0.0086
0.3,0.5,0.2,0.7182,0.0059
0.3,0.4,0.2,0.7183,0.0058
0.3,0.1,0.2,0.7186,0.0068
0.4,0.0,0.0,0.7189,0.0075
